,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
9546,39078170,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4312,39095125,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3982,39139426,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9350,39170104,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4239,39185524,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9032,39203782,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8851,39291779,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6731,39342031,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7299,39395195,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6249,39416174,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10553,39419814,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9919,39462731,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8579,39478579,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2072,39557622,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5543,39562812,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9795,39568745,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3641,39637255,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3529,39684470,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6376,39685820,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8674,39685855,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1165,39700699,0,0,0,0,0,0,0,0,0,0,1,0,0,0
157,39735967,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8349,39743152,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4377,39748484,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1383,39761115,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5628,39762712,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4157,39811705,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6193,39880979,0,0,0,0,0,0,0,0,0,0,1,0,0,0
285,39891955,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3040,39901459,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4243,39914443,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10681,39919090,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3995,39975046,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9000,39997094,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6999,40016365,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2648,40137880,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7893,40276775,0,0,0,0,0,0,0,0,0,0,1,0,0,0
837,40306837,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4779,40358286,0,0,0,0,0,0,0,0,0,0,1,0,0,0
564,40382248,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4783,40410927,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,40492942,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4216,40501424,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10182,40516441,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10033,40523639,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6904,40576302,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6520,40606063,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5455,40651924,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1114,40751421,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9390,40790466,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3710,40845204,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6902,40932650,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6141,40948879,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1738,40980314,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7676,40987229,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7739,41057167,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10131,41084982,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8347,41130993,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10429,41169968,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10813,41170169,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8203,41328483,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6317,41394794,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1540,41499872,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9970,41500242,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6106,41524756,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6789,41578002,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9245,41628942,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3930,41764854,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400,41825948,0,0,0,0,0,0,0,0,0,0,1,0,0,0
689,41833146,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69,41861830,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6643,41864471,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3608,41889042,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7196,41908034,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1595,42003580,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2950,42015387,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4912,42051098,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5005,42133423,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10156,42253267,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4190,42458300,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8080,42491686,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5709,42546535,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5371,42572058,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5162,42585573,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5520,42649735,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1148,42689196,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1665,42729872,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2889,42751563,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7218,42756982,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3849,42799319,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10798,42929468,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3183,43071717,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1448,43129478,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2076,43136567,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8267,43209509,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1717,43210136,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7877,43270899,0,0,0,0,0,0,0,0,0,0,1,0,0,0
444,43313808,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1830,43383399,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8734,43474545,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4245,43475150,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4379,43503415,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1409,43525274,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2511,43527887,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10410,43553934,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6379,43561061,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6825,43562192,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4031,43600003,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7274,43683299,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5699,43722450,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6418,43738190,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1634,43785654,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2514,43819338,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2881,43823835,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9581,43950531,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1145,44000667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5801,44047960,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9423,44085738,0,0,0,0,0,0,0,0,0,0,1,0,0,0
581,44090459,0,0,0,0,0,0,0,0,0,0,1,0,0,0
228,44111967,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3360,44199178,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530,44205831,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5621,44230006,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5568,44249472,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5463,44271304,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4334,44350702,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10687,44371820,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2320,44392635,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4329,44482345,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4213,44573223,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6402,44608962,0,0,0,0,0,0,0,0,0,0,1,0,0,0
971,44683536,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1176,44688648,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8301,44718683,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2725,44725568,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4015,44727355,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7212,44731329,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1289,44773029,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9156,44784250,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5885,44786340,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6965,44828843,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1138,44837892,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6898,44840725,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4298,44856204,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1839,44876767,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8081,44880926,0,0,0,0,0,0,0,0,0,0,1,0,0,0
554,44883501,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8374,44935888,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2844,44952845,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1481,45022112,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8463,45033602,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6395,45133892,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6381,45229866,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5400,45237707,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2707,45270306,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4039,45287940,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1541,45302454,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3724,45302625,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4815,45428131,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9937,45448726,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5108,45477959,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160,45554249,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5486,45656842,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7782,45689376,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10228,45732352,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3859,45742551,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10148,45814995,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9480,45874719,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2216,45942845,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1020,45973679,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3407,45979518,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1153,46016668,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1837,46022443,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9016,46027287,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7816,46027816,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9278,46088713,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6404,46102851,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4278,46157653,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9957,46169729,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2368,46214566,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5910,46246065,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6132,46316281,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3394,46432629,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5040,46474915,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7726,46476474,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9205,46550171,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4597,46635313,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3708,46676170,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10271,46682466,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1526,46693401,0,0,0,0,0,0,0,0,0,0,1,0,0,0
429,46729398,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9764,46785068,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7055,46801262,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,46820820,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3774,46892163,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8949,46898586,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1090,46917644,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6599,46931428,0,0,0,0,0,0,0,0,0,0,1,0,0,0
552,47008185,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6899,47011888,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1772,47082494,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4985,47109607,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9752,47114603,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7487,47210508,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6813,47258549,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1510,47274378,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6241,47338280,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6032,47363735,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7335,47437924,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8057,47451532,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5987,47553308,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3311,47620141,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2870,47639798,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2376,47842224,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7774,47888220,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8908,47900145,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8360,47979136,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2252,48003282,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9299,48027689,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4412,48147311,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6814,48250790,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3668,48269910,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7042,48288710,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10037,48334728,0,0,0,0,0,0,0,0,0,0,1,0,0,0
