,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
1710,38594608,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4629,38688198,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4033,39000700,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1276,39041071,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1936,39114049,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7662,39155257,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8018,39462786,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4595,39474703,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5851,39522199,0,0,0,0,0,0,1,0,0,0,0,0,0,0
854,39611781,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1932,39614560,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3872,39617386,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7599,39661183,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1115,39718997,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6645,39812836,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4145,39942413,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2823,39987211,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8410,40093295,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1105,40304833,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1876,40359462,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6194,40445068,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8968,40697650,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8188,40698513,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9694,40724702,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10283,40811599,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10425,40838916,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7490,40904308,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10368,41314708,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5124,41423800,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5181,41426213,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8783,41540066,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2211,41608108,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7667,42018254,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,42253255,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9936,42276434,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4996,42319500,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4932,42342048,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1369,42425834,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10620,42434305,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10378,42727471,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10301,42789013,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7950,43036108,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9084,43167653,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5482,43187499,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1406,43473998,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2192,43729032,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6864,43773745,0,0,0,0,0,0,1,0,0,0,0,0,0,0
812,43799640,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3313,43933951,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4520,44204346,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1465,44217204,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10387,44254519,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6079,44393814,0,0,0,0,0,0,1,0,0,0,0,0,0,0
790,44405489,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7908,44480767,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1979,45159748,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8048,45188024,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6795,45262912,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2637,45750520,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8847,45902667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1430,45997128,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8852,46183725,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148,46301543,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10008,46432492,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6049,46599927,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10449,46834087,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,47017260,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4588,47042957,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6974,47058734,0,0,0,0,0,0,1,0,0,0,0,0,0,0
579,47129188,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6748,47315688,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6370,47579454,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9305,47874558,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7889,48085073,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1417,48112549,0,0,0,0,0,0,1,0,0,0,0,0,0,0
840,48538378,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1120,48589834,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9307,48609049,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9792,48685507,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5686,48728958,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9878,48820574,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2391,49395616,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2734,49470277,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9328,49508950,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2250,49581411,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7291,50377941,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6984,50428366,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4717,50674898,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3106,50789873,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2510,50840375,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4577,50875219,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5141,51181380,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9592,51232005,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10806,51232952,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5663,51577411,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4105,51666178,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6110,51962090,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8452,52055606,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3180,52243048,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7947,52337289,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5352,52468326,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9465,52789124,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10599,52831075,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6205,52850564,0,0,0,0,0,0,1,0,0,0,0,0,0,0
952,52870033,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5029,52989418,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3847,53025936,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7207,53223100,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9652,53254089,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1833,53362269,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2427,53399190,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4521,53538559,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1074,53678438,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9695,53730897,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10618,53828396,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6405,53886141,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2040,54182182,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8228,54510873,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5768,54553635,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9275,54553683,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,54612917,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6325,54666225,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1596,54953549,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5244,54992604,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4755,54998062,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2599,55032227,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10629,55069160,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8498,55270102,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7845,55659926,0,0,0,0,0,0,1,0,0,0,0,0,0,0
863,55709370,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2231,55717821,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1486,56302356,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5242,56400196,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4002,56483138,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8198,56542964,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9696,56573110,0,0,0,0,0,0,1,0,0,0,0,0,0,0
405,56703657,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4647,56744169,0,0,0,0,0,0,1,0,0,0,0,0,0,0
242,56803529,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5156,56811162,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7133,56888576,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2470,57081535,0,0,0,0,0,0,1,0,0,0,0,0,0,0
858,57090371,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5882,57114227,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9850,57184686,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4248,57218044,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9227,57302311,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3828,57489338,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4592,57575970,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3533,57641512,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7595,57736346,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225,57797875,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3278,58091516,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4766,58101667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3742,58481485,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10335,58601640,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8866,58665881,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8025,58727034,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7276,58731443,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7065,58780289,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4748,58870179,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2122,58973836,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5946,59019091,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8781,59254016,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8096,59282436,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3685,59393870,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9071,59474955,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5024,59579945,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8132,59609802,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8140,59627916,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7238,59885601,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1638,59931495,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2961,59963361,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4291,60045756,0,0,0,0,0,0,1,0,0,0,0,0,0,0
527,60049929,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9932,60069214,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10091,60094212,0,0,0,0,0,0,1,0,0,0,0,0,0,0
202,60225731,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3482,60231136,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5828,60240471,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2179,60400089,0,0,0,0,0,0,1,0,0,0,0,0,0,0
