,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12
7507,54794037,0,0,0,0,0,0,0,1,0,0,0,0
7514,54812989,0,0,0,0,0,0,0,1,0,0,0,0
7522,54832177,0,0,0,0,0,0,0,1,0,0,0,0
7542,54865875,0,0,0,0,0,0,0,1,0,0,0,0
7550,54893762,0,0,0,0,0,0,0,1,0,0,0,0
7567,54939334,0,0,0,0,0,0,0,1,0,0,0,0
7574,54946393,0,0,0,0,0,0,0,1,0,0,0,0
7581,54950824,0,0,0,0,0,0,0,1,0,0,0,0
7630,55029098,0,0,0,0,0,0,0,1,0,0,0,0
7634,55033691,0,0,0,0,0,0,0,1,0,0,0,0
7636,55035728,0,0,0,0,0,0,0,1,0,0,0,0
7660,55085755,0,0,0,0,0,0,0,1,0,0,0,0
7679,55128495,0,0,0,0,0,0,0,1,0,0,0,0
7685,55145621,0,0,0,0,0,0,0,1,0,0,0,0
7688,55152272,0,0,0,0,0,0,0,1,0,0,0,0
7701,55180123,0,0,0,0,0,0,0,1,0,0,0,0
7706,55188555,0,0,0,0,0,0,0,1,0,0,0,0
7708,55189783,0,0,0,0,0,0,0,1,0,0,0,0
7714,55197577,0,0,0,0,0,0,0,1,0,0,0,0
7718,55203515,0,0,0,0,0,0,0,1,0,0,0,0
7725,55216699,0,0,0,0,0,0,0,1,0,0,0,0
7746,55254850,0,0,0,0,0,0,0,1,0,0,0,0
7749,55259625,0,0,0,0,0,0,0,1,0,0,0,0
7750,55264943,0,0,0,0,0,0,0,1,0,0,0,0
7779,55325232,0,0,0,0,0,0,0,1,0,0,0,0
7790,55349578,0,0,0,0,0,0,0,1,0,0,0,0
7800,55367720,0,0,0,0,0,0,0,1,0,0,0,0
7809,55384590,0,0,0,0,0,0,0,1,0,0,0,0
7818,55399501,0,0,0,0,0,0,0,1,0,0,0,0
7845,55439538,0,0,0,0,0,0,0,1,0,0,0,0
7890,55523371,0,0,0,0,0,0,0,1,0,0,0,0
7900,55538489,0,0,0,0,0,0,0,1,0,0,0,0
7904,55544936,0,0,0,0,0,0,0,1,0,0,0,0
7905,55545387,0,0,0,0,0,0,0,1,0,0,0,0
7924,55575779,0,0,0,0,0,0,0,1,0,0,0,0
7935,55584217,0,0,0,0,0,0,0,1,0,0,0,0
7965,55637261,0,0,0,0,0,0,0,1,0,0,0,0
7971,55643227,0,0,0,0,0,0,0,1,0,0,0,0
7996,55697842,0,0,0,0,0,0,0,1,0,0,0,0
8025,55765540,0,0,0,0,0,0,0,1,0,0,0,0
8054,55805938,0,0,0,0,0,0,0,1,0,0,0,0
8077,55858451,0,0,0,0,0,0,0,1,0,0,0,0
8102,55898000,0,0,0,0,0,0,0,1,0,0,0,0
8167,55995148,0,0,0,0,0,0,0,1,0,0,0,0
8189,56028333,0,0,0,0,0,0,0,1,0,0,0,0
8206,56053495,0,0,0,0,0,0,0,1,0,0,0,0
8211,56066704,0,0,0,0,0,0,0,1,0,0,0,0
8223,56088465,0,0,0,0,0,0,0,1,0,0,0,0
8275,56183570,0,0,0,0,0,0,0,1,0,0,0,0
8280,56194714,0,0,0,0,0,0,0,1,0,0,0,0
8284,56200889,0,0,0,0,0,0,0,1,0,0,0,0
8330,56273213,0,0,0,0,0,0,0,1,0,0,0,0
8332,56274559,0,0,0,0,0,0,0,1,0,0,0,0
8334,56276293,0,0,0,0,0,0,0,1,0,0,0,0
8350,56301797,0,0,0,0,0,0,0,1,0,0,0,0
8354,56305335,0,0,0,0,0,0,0,1,0,0,0,0
8369,56324879,0,0,0,0,0,0,0,1,0,0,0,0
8377,56338939,0,0,0,0,0,0,0,1,0,0,0,0
8420,56411441,0,0,0,0,0,0,0,1,0,0,0,0
8429,56433737,0,0,0,0,0,0,0,1,0,0,0,0
8432,56440133,0,0,0,0,0,0,0,1,0,0,0,0
8437,56446018,0,0,0,0,0,0,0,1,0,0,0,0
8450,56471603,0,0,0,0,0,0,0,1,0,0,0,0
8453,56478000,0,0,0,0,0,0,0,1,0,0,0,0
8477,56509949,0,0,0,0,0,0,0,1,0,0,0,0
8480,56517032,0,0,0,0,0,0,0,1,0,0,0,0
8486,56535157,0,0,0,0,0,0,0,1,0,0,0,0
8505,56564344,0,0,0,0,0,0,0,1,0,0,0,0
8518,56581667,0,0,0,0,0,0,0,1,0,0,0,0
8519,56585258,0,0,0,0,0,0,0,1,0,0,0,0
8539,56624032,0,0,0,0,0,0,0,1,0,0,0,0
8628,56784966,0,0,0,0,0,0,0,1,0,0,0,0
8641,56809494,0,0,0,0,0,0,0,1,0,0,0,0
8645,56811162,0,0,0,0,0,0,0,1,0,0,0,0
8656,56821556,0,0,0,0,0,0,0,1,0,0,0,0
8684,56866935,0,0,0,0,0,0,0,1,0,0,0,0
8703,56885463,0,0,0,0,0,0,0,1,0,0,0,0
8755,56966840,0,0,0,0,0,0,0,1,0,0,0,0
8767,56983184,0,0,0,0,0,0,0,1,0,0,0,0
8773,56995783,0,0,0,0,0,0,0,1,0,0,0,0
8851,57114106,0,0,0,0,0,0,0,1,0,0,0,0
8855,57115837,0,0,0,0,0,0,0,1,0,0,0,0
8863,57135624,0,0,0,0,0,0,0,1,0,0,0,0
8870,57148117,0,0,0,0,0,0,0,1,0,0,0,0
8877,57155960,0,0,0,0,0,0,0,1,0,0,0,0
8879,57161131,0,0,0,0,0,0,0,1,0,0,0,0
8936,57260234,0,0,0,0,0,0,0,1,0,0,0,0
8940,57269799,0,0,0,0,0,0,0,1,0,0,0,0
8943,57272671,0,0,0,0,0,0,0,1,0,0,0,0
8957,57299769,0,0,0,0,0,0,0,1,0,0,0,0
8979,57338844,0,0,0,0,0,0,0,1,0,0,0,0
9034,57427780,0,0,0,0,0,0,0,1,0,0,0,0
9058,57484833,0,0,0,0,0,0,0,1,0,0,0,0
9080,57526599,0,0,0,0,0,0,0,1,0,0,0,0
9086,57530895,0,0,0,0,0,0,0,1,0,0,0,0
9104,57582982,0,0,0,0,0,0,0,1,0,0,0,0
9107,57591204,0,0,0,0,0,0,0,1,0,0,0,0
9130,57633871,0,0,0,0,0,0,0,1,0,0,0,0
9136,57641033,0,0,0,0,0,0,0,1,0,0,0,0
9153,57669053,0,0,0,0,0,0,0,1,0,0,0,0
9164,57687594,0,0,0,0,0,0,0,1,0,0,0,0
9179,57710936,0,0,0,0,0,0,0,1,0,0,0,0
9207,57751242,0,0,0,0,0,0,0,1,0,0,0,0
9211,57756913,0,0,0,0,0,0,0,1,0,0,0,0
9218,57767291,0,0,0,0,0,0,0,1,0,0,0,0
9223,57793656,0,0,0,0,0,0,0,1,0,0,0,0
9257,57861644,0,0,0,0,0,0,0,1,0,0,0,0
9263,57877633,0,0,0,0,0,0,0,1,0,0,0,0
9292,57933635,0,0,0,0,0,0,0,1,0,0,0,0
9300,57943581,0,0,0,0,0,0,0,1,0,0,0,0
9327,57986873,0,0,0,0,0,0,0,1,0,0,0,0
9334,58001705,0,0,0,0,0,0,0,1,0,0,0,0
9338,58010464,0,0,0,0,0,0,0,1,0,0,0,0
9372,58050584,0,0,0,0,0,0,0,1,0,0,0,0
9378,58053379,0,0,0,0,0,0,0,1,0,0,0,0
9384,58065185,0,0,0,0,0,0,0,1,0,0,0,0
9392,58081543,0,0,0,0,0,0,0,1,0,0,0,0
9417,58129690,0,0,0,0,0,0,0,1,0,0,0,0
9448,58193229,0,0,0,0,0,0,0,1,0,0,0,0
9457,58210650,0,0,0,0,0,0,0,1,0,0,0,0
9490,58291780,0,0,0,0,0,0,0,1,0,0,0,0
9496,58299096,0,0,0,0,0,0,0,1,0,0,0,0
9504,58335729,0,0,0,0,0,0,0,1,0,0,0,0
9549,58409779,0,0,0,0,0,0,0,1,0,0,0,0
9551,58411534,0,0,0,0,0,0,0,1,0,0,0,0
9574,58450047,0,0,0,0,0,0,0,1,0,0,0,0
9581,58464666,0,0,0,0,0,0,0,1,0,0,0,0
9592,58475551,0,0,0,0,0,0,0,1,0,0,0,0
9629,58558577,0,0,0,0,0,0,0,1,0,0,0,0
9683,58643904,0,0,0,0,0,0,0,1,0,0,0,0
9693,58652854,0,0,0,0,0,0,0,1,0,0,0,0
9726,58704589,0,0,0,0,0,0,0,1,0,0,0,0
9733,58723285,0,0,0,0,0,0,0,1,0,0,0,0
9744,58739455,0,0,0,0,0,0,0,1,0,0,0,0
9766,58780539,0,0,0,0,0,0,0,1,0,0,0,0
9773,58786831,0,0,0,0,0,0,0,1,0,0,0,0
9783,58795632,0,0,0,0,0,0,0,1,0,0,0,0
9823,58871560,0,0,0,0,0,0,0,1,0,0,0,0
9824,58874528,0,0,0,0,0,0,0,1,0,0,0,0
9825,58876016,0,0,0,0,0,0,0,1,0,0,0,0
9829,58881126,0,0,0,0,0,0,0,1,0,0,0,0
9833,58888157,0,0,0,0,0,0,0,1,0,0,0,0
9843,58901853,0,0,0,0,0,0,0,1,0,0,0,0
9906,59046332,0,0,0,0,0,0,0,1,0,0,0,0
9953,59132968,0,0,0,0,0,0,0,1,0,0,0,0
9954,59133626,0,0,0,0,0,0,0,1,0,0,0,0
9976,59169904,0,0,0,0,0,0,0,1,0,0,0,0
9978,59173229,0,0,0,0,0,0,0,1,0,0,0,0
9983,59187297,0,0,0,0,0,0,0,1,0,0,0,0
9999,59213716,0,0,0,0,0,0,0,1,0,0,0,0
10006,59226392,0,0,0,0,0,0,0,1,0,0,0,0
10020,59249853,0,0,0,0,0,0,0,1,0,0,0,0
10036,59268964,0,0,0,0,0,0,0,1,0,0,0,0
10167,59494323,0,0,0,0,0,0,0,1,0,0,0,0
10169,59498415,0,0,0,0,0,0,0,1,0,0,0,0
10177,59507521,0,0,0,0,0,0,0,1,0,0,0,0
10189,59521518,0,0,0,0,0,0,0,1,0,0,0,0
10209,59546665,0,0,0,0,0,0,0,1,0,0,0,0
10217,59557741,0,0,0,0,0,0,0,1,0,0,0,0
10233,59585144,0,0,0,0,0,0,0,1,0,0,0,0
10340,59740421,0,0,0,0,0,0,0,1,0,0,0,0
10376,59800090,0,0,0,0,0,0,0,1,0,0,0,0
10380,59803490,0,0,0,0,0,0,0,1,0,0,0,0
10411,59845144,0,0,0,0,0,0,0,1,0,0,0,0
10416,59852638,0,0,0,0,0,0,0,1,0,0,0,0
10452,59891299,0,0,0,0,0,0,0,1,0,0,0,0
10471,59913497,0,0,0,0,0,0,0,1,0,0,0,0
10496,59948870,0,0,0,0,0,0,0,1,0,0,0,0
10507,59969251,0,0,0,0,0,0,0,1,0,0,0,0
10572,60078424,0,0,0,0,0,0,0,1,0,0,0,0
10591,60110604,0,0,0,0,0,0,0,1,0,0,0,0
10606,60145298,0,0,0,0,0,0,0,1,0,0,0,0
10617,60160953,0,0,0,0,0,0,0,1,0,0,0,0
10630,60181481,0,0,0,0,0,0,0,1,0,0,0,0
10645,60201468,0,0,0,0,0,0,0,1,0,0,0,0
10690,60274470,0,0,0,0,0,0,0,1,0,0,0,0
10741,60364798,0,0,0,0,0,0,0,1,0,0,0,0
10764,60388871,0,0,0,0,0,0,0,1,0,0,0,0
10787,60418528,0,0,0,0,0,0,0,1,0,0,0,0
10813,60464838,0,0,0,0,0,0,0,1,0,0,0,0
