,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
6620,16434533,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1156,18566016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8715,21545673,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9720,22235315,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1614,23731517,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4765,25287151,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9819,25319300,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6022,25619583,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8026,25833825,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9297,25918390,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7661,26237687,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4055,27152141,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5399,27184273,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3284,28231569,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6628,29506646,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5098,29966093,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5208,30009611,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6100,30578617,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7547,31334594,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3897,31429394,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5535,31555122,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10477,32348540,0,0,0,0,0,0,0,0,1,0,0,0,0,0
955,32764520,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10351,32962989,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1064,33040297,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10300,33378351,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7657,33866053,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8230,34209960,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2201,35115490,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1023,35305358,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9820,35416172,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7510,35677387,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3899,35810286,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4168,35810902,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2441,36110907,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2805,36172713,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8587,36389638,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8210,37327673,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,38067606,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7417,38144065,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6442,39035638,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4713,39730310,0,0,0,0,0,0,0,0,1,0,0,0,0,0
950,39800915,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10241,40069923,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7919,40634799,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1739,40874281,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5146,41022725,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8670,41058569,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9952,41333438,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6298,41664874,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9551,41812812,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9554,41842943,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3134,41987045,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10252,42530214,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3559,42827992,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5217,43286450,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1764,43380900,0,0,0,0,0,0,0,0,1,0,0,0,0,0
569,43779985,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3542,44003324,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6709,44568829,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2544,44855142,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6525,45035992,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6052,45153751,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3435,45314654,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4800,45395402,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1255,45597599,0,0,0,0,0,0,0,0,1,0,0,0,0,0
68,45626303,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10476,45804428,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10154,46186667,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8805,46310888,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5161,46360535,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5564,46431699,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3229,46500302,0,0,0,0,0,0,0,0,1,0,0,0,0,0
413,46548912,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1296,46565920,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5334,46854446,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3797,47166589,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6366,47184706,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2713,47493454,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2722,48293934,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6462,48488980,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1793,48565696,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1816,48661312,0,0,0,0,0,0,0,0,1,0,0,0,0,0
985,48819313,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9753,48894946,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9757,48993783,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5521,49044338,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8192,49537870,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3790,49537937,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8195,49556524,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7279,49706586,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8548,49740560,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9541,50397009,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6677,50549950,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5314,50629008,0,0,0,0,0,0,0,0,1,0,0,0,0,0
842,50654044,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7338,51125825,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5799,51200831,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9359,51428982,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7744,51530763,0,0,0,0,0,0,0,0,1,0,0,0,0,0
279,51733726,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3224,52143147,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3693,52271563,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4868,52324606,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8344,52412631,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10294,52428580,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2630,52478817,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7639,52604099,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9633,52754194,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5737,52768556,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2995,53069096,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4158,53121836,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3540,53358757,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8758,53653502,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3669,53862027,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2528,54299725,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2465,54368125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2113,54380261,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146,54441887,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2506,54486462,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2059,54652661,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8902,54793230,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6351,54801062,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1791,54819119,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5317,54940178,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2088,55160789,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3423,55521976,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3262,55602456,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6067,55631903,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9565,55850572,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6817,56037850,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6020,56086915,0,0,0,0,0,0,0,0,1,0,0,0,0,0
391,56335106,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1502,56630932,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4402,56651834,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10051,56712437,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6508,57032208,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3504,57350987,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4453,58001705,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150,58053379,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4627,58079537,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2758,58081062,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7440,58140397,0,0,0,0,0,0,0,0,1,0,0,0,0,0
