,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
8261,35374353,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2894,35422091,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3340,35521176,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8007,35583646,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6879,35682131,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6282,35698408,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1848,35810586,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5551,35828935,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3478,35834480,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7233,35846392,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1249,35915376,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1238,35962868,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1429,36029955,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3785,36099377,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3840,36137339,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3856,36173584,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2219,36176301,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9807,36231588,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1962,36324748,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5308,36377614,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4192,36546860,0,0,0,1,0,0,0,0,0,0,0,0,0,0
465,36598995,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1134,36751290,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10120,36752385,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10381,36781524,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2186,36803123,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8204,36912469,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2612,37149178,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7454,37160781,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9564,37172867,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10655,37191136,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9511,37334642,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3523,37339866,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6225,37346275,0,0,0,1,0,0,0,0,0,0,0,0,0,0
923,37489543,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1822,37493331,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2225,37499018,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2967,37541617,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1658,37613833,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8511,37622389,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8629,37722149,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1336,37748007,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7415,37808294,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3161,37955003,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5705,37994441,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4764,38038827,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4361,38063029,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9203,38208844,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6519,38215687,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6866,38400604,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8757,38523522,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181,38639455,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6311,38683003,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5523,38716594,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5515,38741625,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6486,38747445,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4925,38767229,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6834,38829169,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3923,38843150,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8641,38876974,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6811,38894417,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2338,38910627,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,38943496,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5072,38954775,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6540,38975776,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3136,38982135,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,38994872,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3612,38997260,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10099,39002144,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1894,39049825,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1197,39066800,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8149,39091758,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6191,39161447,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7803,39182876,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1898,39185591,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9497,39246750,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1777,39269350,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2828,39295951,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1704,39417628,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2901,39547292,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3417,39651729,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8965,39683163,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8443,39698150,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9196,39736874,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6826,39747802,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1128,39753564,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6670,39791049,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9008,39831109,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9763,39836267,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9947,39876497,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9149,39880846,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10312,39941359,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7585,39976958,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4739,40109918,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1063,40208204,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9573,40218185,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7763,40236146,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3484,40383137,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8401,40383980,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10810,40452564,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8316,40487163,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2941,40493550,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3051,40547099,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5465,40664009,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7460,40673002,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7956,40683090,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6517,40717634,0,0,0,1,0,0,0,0,0,0,0,0,0,0
560,40725566,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1084,40970237,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3061,40980601,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3709,40996049,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10437,41008819,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5134,41025738,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3421,41043257,0,0,0,1,0,0,0,0,0,0,0,0,0,0
125,41131312,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10258,41205759,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7737,41241971,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9342,41253450,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8159,41264892,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8375,41307822,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10489,41392784,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5939,41399305,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10085,41466931,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9929,41487488,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9169,41674033,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3488,41766703,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5971,41785295,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8194,41787083,0,0,0,1,0,0,0,0,0,0,0,0,0,0
715,41791698,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3953,41809086,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2650,41822064,0,0,0,1,0,0,0,0,0,0,0,0,0,0
346,41852424,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7351,41855859,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9737,41871796,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9323,41897571,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1851,41980175,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6284,41985936,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7103,42146263,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7028,42200488,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4831,42222804,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5074,42243183,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5435,42256410,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7364,42293430,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2797,42305528,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5889,42317252,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1755,42320121,0,0,0,1,0,0,0,0,0,0,0,0,0,0
459,42460764,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4526,42522240,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7400,42616008,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10402,42688279,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2357,42690172,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9674,42737885,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9435,42775250,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5264,42788366,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5431,42834453,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7060,42878256,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9641,42882212,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4993,42955866,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8534,42996881,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8425,43026624,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4063,43246510,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9231,43256812,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7320,43300824,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6911,43336993,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6762,43346055,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2406,43381604,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10635,43430276,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10652,43513322,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4080,43598037,0,0,0,1,0,0,0,0,0,0,0,0,0,0
547,43697109,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7223,43768589,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6807,43847980,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6464,43940803,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7160,43945956,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9930,43996775,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4057,44008674,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7381,44040576,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9157,44113411,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2309,44125147,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4114,44148532,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10581,44154985,0,0,0,1,0,0,0,0,0,0,0,0,0,0
432,44164862,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7593,44169247,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2679,44217088,0,0,0,1,0,0,0,0,0,0,0,0,0,0
780,44385788,0,0,0,1,0,0,0,0,0,0,0,0,0,0
990,44391448,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5051,44426180,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3593,44455356,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8449,44510139,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1943,44513984,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7271,44555818,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5782,44567852,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4255,44573592,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9150,44669680,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1516,44731801,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7620,44793403,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5878,44806165,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9102,44815420,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10138,44827904,0,0,0,1,0,0,0,0,0,0,0,0,0,0
759,44851690,0,0,0,1,0,0,0,0,0,0,0,0,0,0
976,44893499,0,0,0,1,0,0,0,0,0,0,0,0,0,0
960,44985210,0,0,0,1,0,0,0,0,0,0,0,0,0,0
674,45070486,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1213,45165249,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10576,45192547,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2195,45202457,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5916,45227849,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9167,45236528,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3715,45254477,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7855,45255773,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8196,45261574,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7717,45277713,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5607,45331031,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9165,45391783,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9880,45422070,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3163,45475420,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2921,45509059,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2499,45534591,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5354,45699964,0,0,0,1,0,0,0,0,0,0,0,0,0,0
866,45945651,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2193,45976504,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9758,46035296,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5527,46117318,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5129,46120195,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9089,46137862,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10732,46151464,0,0,0,1,0,0,0,0,0,0,0,0,0,0
602,46160448,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5504,46191394,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265,46245088,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8172,46268799,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2245,46397861,0,0,0,1,0,0,0,0,0,0,0,0,0,0
460,46475846,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4689,46487914,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7597,46511014,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3201,46519109,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3032,46524698,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4232,46527792,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7721,46562367,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7244,46620461,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10805,46729586,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3140,46754853,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4208,46758115,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5027,46799428,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2417,46895480,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5310,46911132,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8544,46926323,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10003,47002510,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8562,47108588,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10296,47296283,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10221,47315411,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7605,47350112,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4870,47514728,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5978,47561225,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5843,47595830,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,47601890,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10333,47664221,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3954,47705103,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8777,47851122,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9561,47994053,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3861,48024315,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5922,48075839,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5257,48212619,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2691,48217413,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8819,48252859,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7629,48253063,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7810,48256245,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2400,48291771,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6550,48347415,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8407,48460910,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1534,48490385,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6581,48499495,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3727,48529613,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3420,48551805,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8939,48593290,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3206,48715555,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7646,48917965,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7342,48972912,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8989,49069023,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4258,49092573,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6738,49096903,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2125,49125583,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5883,49136624,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1444,49148977,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3176,49171980,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4224,49198704,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5125,49253746,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7034,49278906,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2068,49282021,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8358,49330884,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3826,49339770,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6539,49342888,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10812,49406358,0,0,0,1,0,0,0,0,0,0,0,0,0,0
