,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
3702,42085032,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6237,42207862,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7756,42424174,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6861,42490011,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5743,42542009,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6715,42551498,0,0,1,0,0,0,0,0,0,0,0,0,0,0
695,42625889,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10639,42709766,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,42813924,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2999,42852665,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3309,42870599,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10152,42889805,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10471,42932129,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9659,43021978,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6698,43165191,0,0,1,0,0,0,0,0,0,0,0,0,0,0
881,43210318,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5510,43529350,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3220,43692006,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3594,43694501,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9700,43732424,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10343,43788193,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6424,43822062,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10785,43825190,0,0,1,0,0,0,0,0,0,0,0,0,0,0
807,44073924,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4411,44081685,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6045,44086537,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4090,44190165,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9836,44251885,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8350,44527193,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2581,44594630,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10246,44675318,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10328,44703926,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1756,44740974,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7951,44813223,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3967,44887061,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6619,44889680,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10459,45156262,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8448,45222953,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4545,45481216,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3228,45516030,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6456,45590855,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124,45612515,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3157,45652027,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8927,45714344,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1393,45720760,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4589,45743919,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1069,45849254,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8121,45852546,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9669,45868122,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1139,45877147,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3648,45908530,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6445,45912549,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1329,45926081,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3362,45993116,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4390,45993926,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10005,46025319,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1078,46065484,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2598,46106910,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165,46123766,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10167,46196448,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9943,46227398,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6713,46377495,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9750,46496906,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9116,46554673,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7607,46667106,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4590,46670129,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10366,46717737,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10638,46753835,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3458,46813722,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2468,46817454,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8848,46892730,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10622,46898185,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2908,46909180,0,0,1,0,0,0,0,0,0,0,0,0,0,0
490,46927592,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3207,47002391,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114,47057319,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7114,47059589,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5448,47132925,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5876,47226889,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3181,47270634,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5895,47297071,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5986,47341557,0,0,1,0,0,0,0,0,0,0,0,0,0,0
630,47364597,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7448,47516875,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2775,47527324,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2957,47607312,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8971,47612831,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4046,47720803,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4573,47757720,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5963,47827835,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4655,47957517,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7532,47993776,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10699,48002553,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9507,48262796,0,0,1,0,0,0,0,0,0,0,0,0,0,0
227,48337401,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8638,48418855,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73,48530243,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1670,48570728,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4341,48575342,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4572,49059950,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1028,49212958,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1205,49252944,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5875,49345672,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4493,49346412,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1360,49392033,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10796,49419250,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10075,49453602,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7115,49547946,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6124,49550187,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4851,49719056,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7106,49753021,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8177,49786226,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4229,49918008,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5128,49927173,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10537,49947174,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9972,50226953,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8913,50307345,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5888,50349881,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4045,50356175,0,0,1,0,0,0,0,0,0,0,0,0,0,0
898,50399389,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3744,50418690,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6720,50495807,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2762,50497982,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7997,50540812,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10733,50624234,0,0,1,0,0,0,0,0,0,0,0,0,0,0
813,50648445,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1263,50779896,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9904,50782786,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5260,50784995,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4841,50821702,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6778,50951994,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7182,50982470,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5007,51094968,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92,51111482,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7331,51127940,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5155,51136304,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5154,51179413,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9673,51216548,0,0,1,0,0,0,0,0,0,0,0,0,0,0
229,51227765,0,0,1,0,0,0,0,0,0,0,0,0,0,0
808,51274289,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10153,51310500,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7157,51493236,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7117,51503396,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6787,51595904,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6411,51667691,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9433,51674704,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2610,51747855,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6444,51762266,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1866,51836644,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10399,51847667,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7983,51876396,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4469,51972307,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9103,51990111,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214,52073192,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7574,52125026,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1578,52260636,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3879,52296110,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4240,52296921,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9672,52375597,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3280,52552083,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1963,52666462,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8726,52727196,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1103,52987653,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9740,52990450,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5340,53065535,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8284,53080716,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2479,53112872,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8236,53167628,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2675,53241601,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10302,53333993,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6422,53341025,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7571,53389049,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5556,53396434,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2082,53399026,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4547,53399696,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6302,53530726,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7004,53535101,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8409,53537820,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7534,53556128,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5505,53692102,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6541,53750490,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9526,53877253,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5673,53890052,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3942,53920611,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1239,53920666,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8181,53956207,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8061,53967582,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4625,54108769,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5358,54120227,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9020,54147010,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10159,54266274,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5287,54327916,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1150,54369567,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2884,54552734,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9282,54633871,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10690,54728674,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9719,54740482,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4970,54747390,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2551,54786431,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1798,54842135,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8465,54939562,0,0,1,0,0,0,0,0,0,0,0,0,0,0
407,54943985,0,0,1,0,0,0,0,0,0,0,0,0,0,0
245,54968283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7354,55007632,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2081,55136281,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7018,55222594,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3904,55298777,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3450,55324670,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6549,55357292,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7424,55394169,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7989,55490751,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1377,55493185,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9209,55497258,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4749,55566408,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9765,55574663,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6252,55589398,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5390,55606437,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8212,55641761,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7716,55683743,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10764,55715384,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4378,55730795,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9053,55918094,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6152,55920797,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8285,55967333,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3898,56048445,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4095,56182770,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,56202191,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2832,56338939,0,0,1,0,0,0,0,0,0,0,0,0,0,0
296,56348649,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9283,56387796,0,0,1,0,0,0,0,0,0,0,0,0,0,0
536,56391539,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6566,56404843,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7198,56455361,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5929,56456479,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1647,56457252,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5659,56504458,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9513,56523327,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3062,56551653,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1923,56581013,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1799,56590283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
