,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
1001,38439613,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2180,38505477,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9520,38511746,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2092,38538682,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6201,38557759,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4694,38674135,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4629,38688198,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6841,38698813,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9418,38747786,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2714,38773846,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10026,38811123,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8462,38825493,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4296,38864306,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3405,38872818,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4995,38939228,0,0,0,0,1,0,0,0,0,0,0,0,0,0
287,38940941,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1567,39002206,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1863,39065459,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1936,39114049,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3607,39127786,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6103,39144612,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7662,39155257,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6191,39161447,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1484,39335572,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8789,39480163,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9185,39541305,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7104,39569606,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1932,39614560,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3872,39617386,0,0,0,0,1,0,0,0,0,0,0,0,0,0
272,39633709,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10058,39760983,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7356,39836985,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1299,39937969,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4145,39942413,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1893,40035528,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7306,40041412,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4193,40148589,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7885,40188413,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,40202850,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10162,40251547,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10359,40253756,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,40276684,0,0,0,0,1,0,0,0,0,0,0,0,0,0
137,40342086,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1818,40349739,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4878,40392969,0,0,0,0,1,0,0,0,0,0,0,0,0,0
343,40439257,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5168,40509330,0,0,0,0,1,0,0,0,0,0,0,0,0,0
902,40536359,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7187,40565550,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7457,40582057,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5477,40623356,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6636,40804906,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3038,40811130,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4182,40848491,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9676,40945083,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6368,40963750,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5754,41161836,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8197,41186878,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2297,41258906,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10149,41283700,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2364,41326201,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1366,41345149,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6533,41388948,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1113,41584833,0,0,0,0,1,0,0,0,0,0,0,0,0,0
