,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
7316,31528079,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1817,31624646,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9143,31844798,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9572,32375749,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2352,32467733,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7250,32537151,0,0,0,0,0,0,0,0,0,1,0,0,0,0
973,32983946,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7111,33020900,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6992,33050377,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9616,33122769,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6672,33964864,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6660,34079815,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1810,34182410,0,0,0,0,0,0,0,0,0,1,0,0,0,0
626,34304224,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10597,34472046,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4284,34489920,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3508,34561484,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6327,34650824,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7261,34799003,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2227,34864716,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5552,34909378,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1673,35122014,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1012,35399165,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7099,35514538,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5378,35729554,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1111,35812592,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7146,36017543,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1215,36295145,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4618,36374487,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6496,36505404,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6161,36547966,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9260,36548228,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5017,36633868,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9620,36905362,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5674,36945864,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6729,36986024,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7035,37001578,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9324,37036358,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3329,37058985,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8326,37060097,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2834,37120340,0,0,0,0,0,0,0,0,0,1,0,0,0,0
729,37316414,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8946,37774721,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5532,37840566,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9974,37892524,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10715,38000874,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3672,38168186,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1805,38172350,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9547,38252346,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4447,38283825,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3149,38381588,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8884,38407899,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8399,38420189,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4989,38449420,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10128,38745341,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1198,38775932,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5645,38792910,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10327,38799002,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4675,38818347,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2728,38855268,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8981,38935708,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3868,38941182,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1978,39022538,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9306,39063187,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7638,39170028,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5858,39219340,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5991,39250387,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8742,39312841,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1846,39332546,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5415,39380141,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7431,39499331,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4724,39557441,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10625,39576753,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7451,39612392,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9617,39830548,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5677,39859362,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10484,39865827,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1152,39896584,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4252,39900378,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10704,40052220,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3067,40153227,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10469,40172278,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6476,40248844,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2647,40331285,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4808,40357360,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4044,40385745,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900,40452022,0,0,0,0,0,0,0,0,0,1,0,0,0,0
691,40483657,0,0,0,0,0,0,0,0,0,1,0,0,0,0
902,40536359,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5681,40691123,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9063,40803164,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5079,40814065,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3481,40838601,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7840,40855743,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3289,40859028,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5974,40970074,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10555,41036935,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6648,41143840,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4083,41154921,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2398,41156945,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1421,41173127,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6617,41225572,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3525,41273890,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8440,41325513,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2364,41326201,0,0,0,0,0,0,0,0,0,1,0,0,0,0
638,41368745,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4780,41376252,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6884,41416052,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1318,41476910,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2897,41579075,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7372,41592019,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4515,41693413,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5907,41700512,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6202,41730766,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10172,41776026,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4661,41801144,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9729,41810368,0,0,0,0,0,0,0,0,0,1,0,0,0,0
349,41819632,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10470,41869469,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7771,41906218,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4403,41906986,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9600,41913098,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4196,41928058,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4184,42031141,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2886,42189421,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7552,42253548,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7722,42347663,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9610,42396462,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4980,42432723,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3535,42446067,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5263,42469134,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3204,42743990,0,0,0,0,0,0,0,0,0,1,0,0,0,0
776,42759956,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4293,42878277,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1367,42963218,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1651,43022840,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10777,43049634,0,0,0,0,0,0,0,0,0,1,0,0,0,0
443,43089756,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1030,43102216,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8283,43222773,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2282,43237206,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8845,43279762,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3348,43286045,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5273,43314091,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4643,43344100,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1729,43364847,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3997,43401399,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2699,43489676,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9372,43497811,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1785,43541320,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7070,43622126,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2310,43640245,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10078,43699842,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10373,43791398,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9851,43792320,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10636,43822589,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7853,43919019,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10779,43935397,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5056,43977911,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7936,44057551,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2735,44069505,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3118,44076020,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3248,44076183,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7910,44115789,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6299,44126768,0,0,0,0,0,0,0,0,0,1,0,0,0,0
154,44169016,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2356,44347747,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6436,44375029,0,0,0,0,0,0,0,0,0,1,0,0,0,0
164,44402454,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6382,44402549,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9255,44411027,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7686,44417744,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4728,44431239,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4919,44508080,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10088,44529152,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8816,44639102,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6819,44685070,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2378,44741658,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8844,44780183,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2087,44903311,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4873,44943965,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7521,44998401,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4804,45041364,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8687,45089348,0,0,0,0,0,0,0,0,0,1,0,0,0,0
417,45114060,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5898,45135577,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2817,45203101,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2419,45210708,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5670,45259372,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2917,45299605,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7659,45372079,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8445,45398203,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2095,45458489,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3827,45489129,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4221,45501211,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6410,45526932,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5591,45530955,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5856,45537342,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8528,45550436,0,0,0,0,0,0,0,0,0,1,0,0,0,0
851,45655715,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10345,45700041,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6736,45759756,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1309,45802123,0,0,0,0,0,0,0,0,0,1,0,0,0,0
411,45835808,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8894,45853364,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7609,45938577,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3973,46014140,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2888,46065618,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10653,46071824,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4602,46144969,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1617,46156062,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9187,46229164,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6844,46273354,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6062,46394916,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2444,46451705,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,46459759,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4228,46533095,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2516,46543513,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2719,46592311,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8727,46763893,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1703,46781574,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1227,46802671,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7134,46804642,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8216,46820682,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8829,46825763,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10596,46836685,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7240,46876570,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8102,47003726,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1432,47066868,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6815,47069738,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2172,47111215,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6158,47121780,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8655,47294241,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9317,47306708,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7205,47401703,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6568,47440798,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8635,47499516,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5794,47597982,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7089,47621899,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3036,47629987,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2584,47678416,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7892,47679616,0,0,0,0,0,0,0,0,0,1,0,0,0,0
744,47684872,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4895,47695305,0,0,0,0,0,0,0,0,0,1,0,0,0,0
642,47758927,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10080,47797426,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,47822488,0,0,0,0,0,0,0,0,0,1,0,0,0,0
212,47864754,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5329,47869388,0,0,0,0,0,0,0,0,0,1,0,0,0,0
468,47877729,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4085,47888362,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6593,47934679,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10045,47937504,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7311,47986794,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9503,48005951,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9490,48026144,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1930,48042357,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2883,48083143,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,48085141,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1407,48087022,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5060,48148021,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7710,48196595,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7778,48207988,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3820,48245948,0,0,0,0,0,0,0,0,0,1,0,0,0,0
945,48254370,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4200,48306726,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2355,48308385,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4099,48348105,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8737,48509186,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2237,48604952,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,48634076,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2954,48661606,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7294,48684860,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2784,48720510,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1346,48763886,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1815,48787683,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1258,48836044,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9668,48870791,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3404,48890346,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9455,48910539,0,0,0,0,0,0,0,0,0,1,0,0,0,0
665,48996795,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3555,49010398,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3475,49135736,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5934,49141686,0,0,0,0,0,0,0,0,0,1,0,0,0,0
684,49160224,0,0,0,0,0,0,0,0,0,1,0,0,0,0
988,49261747,0,0,0,0,0,0,0,0,0,1,0,0,0,0
341,49320724,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3959,49346775,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4194,49463782,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5120,49467653,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9220,49478050,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4867,49478438,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7935,49500170,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6035,49583650,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1914,49654309,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4898,49774331,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5392,49928452,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6730,49964333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4331,49986556,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7051,50029304,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10140,50034055,0,0,0,0,0,0,0,0,0,1,0,0,0,0
255,50074251,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2203,50079599,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2450,50107913,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1919,50176284,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8171,50193275,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8632,50225509,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3251,50310447,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7868,50491904,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6511,50502825,0,0,0,0,0,0,0,0,0,1,0,0,0,0
409,50549332,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8516,50587641,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5423,50742497,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10251,50760846,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7550,50774105,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8746,50795175,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1820,50797745,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10204,50823427,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3514,50830190,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7899,50891426,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6914,50905319,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7942,51057095,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2070,51108698,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4586,51117054,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,51202888,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9598,51208164,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2228,51220999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9567,51305118,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2567,51312679,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7092,51327053,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10397,51333734,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5586,51336038,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1974,51351555,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2613,51404718,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7001,51430172,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5902,51436470,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9159,51449986,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7064,51594983,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6754,51616684,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4818,51708488,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4365,51716299,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5808,51729932,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4113,51730464,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9333,51799288,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5953,51805382,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5841,51921036,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5365,52003764,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2831,52068499,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9136,52076786,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9622,52111687,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2519,52169092,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5171,52232111,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6531,52353912,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2836,52419929,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5071,52481383,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5981,52504958,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4945,52577159,0,0,0,0,0,0,0,0,0,1,0,0,0,0
838,52608156,0,0,0,0,0,0,0,0,0,1,0,0,0,0
