,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
7486,42468022,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4911,42505164,0,0,0,0,0,0,0,0,0,0,0,0,1,0
351,42519933,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5849,42558050,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7293,42579098,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9519,42586162,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4523,42606428,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4664,42710882,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6242,42717892,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3249,42822988,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4474,42900871,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5624,42930572,0,0,0,0,0,0,0,0,0,0,0,0,1,0
941,42938345,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1006,42959022,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3053,43015044,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9043,43030870,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3432,43184603,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7809,43202566,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4882,43220321,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4842,43354477,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7462,43468860,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3044,43513826,0,0,0,0,0,0,0,0,0,0,0,0,1,0
926,43514494,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7228,43533247,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7385,43549851,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9949,43670831,0,0,0,0,0,0,0,0,0,0,0,0,1,0
118,43704947,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2814,43729849,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10379,43779624,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3155,43808482,0,0,0,0,0,0,0,0,0,0,0,0,1,0
559,43835600,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7411,43858331,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8682,44005729,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5282,44111848,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9177,44192641,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1915,44259426,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8868,44261175,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8720,44308302,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5023,44321339,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1396,44342985,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2688,44353190,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2288,44465964,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8213,44493874,0,0,0,0,0,0,0,0,0,0,0,0,1,0
959,44532621,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4551,44537272,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6489,44591679,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7631,44608623,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4949,44615082,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1489,44666150,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3133,44703814,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10231,44721007,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6985,44777745,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4574,44808345,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3316,44867419,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1247,44895348,0,0,0,0,0,0,0,0,0,0,0,0,1,0
548,44949591,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1731,44979911,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4902,45020188,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4981,45071338,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8221,45188352,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5538,45252390,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3528,45296455,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10068,45338677,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10047,45451317,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10255,45471774,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5701,45473529,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5081,45490126,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7359,45587875,0,0,0,0,0,0,0,0,0,0,0,0,1,0
739,45683794,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5309,45845741,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8980,45885520,0,0,0,0,0,0,0,0,0,0,0,0,1,0
746,45898975,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5897,45979665,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10113,46079102,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1927,46080586,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5430,46093571,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4062,46141419,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9557,46142142,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8974,46142812,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3913,46267857,0,0,0,0,0,0,0,0,0,0,0,0,1,0
934,46356544,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7542,46482865,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4542,46551003,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5087,46562192,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2621,46573639,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7173,46620460,0,0,0,0,0,0,0,0,0,0,0,0,1,0
897,46637371,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8361,46661713,0,0,0,0,0,0,0,0,0,0,0,0,1,0
546,46671534,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3581,46698283,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9389,46760369,0,0,0,0,0,0,0,0,0,0,0,0,1,0
907,46821122,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10419,46837767,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8916,46917738,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6091,46949194,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5076,46956872,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7862,46975047,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1813,47025830,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2484,47063872,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5206,47128409,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10095,47140125,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10493,47209158,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6050,47255287,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8130,47263056,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4696,47279206,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10066,47291288,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2757,47297441,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5727,47299288,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3310,47328926,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1762,47386886,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1036,47390207,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2256,47675912,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1847,47727475,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7171,47773305,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8042,47822960,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5093,47826702,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1461,47838165,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6098,47886396,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7518,47948600,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10118,48010356,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1054,48021018,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1162,48038011,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4419,48051567,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7926,48067974,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2248,48074744,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9352,48075642,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9347,48106860,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4752,48177372,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8992,48210103,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10741,48298364,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1094,48379591,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9366,48411912,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7310,48425227,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2973,48488785,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3557,48549441,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1518,48607914,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5195,48616887,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1869,48619487,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3408,48659211,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4777,48747773,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2038,48913758,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5413,48935070,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9671,48936129,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1295,48942510,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4920,49076033,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8500,49082485,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10315,49109048,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5868,49203633,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1017,49215945,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3152,49297259,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1415,49378415,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8052,49402559,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5265,49412192,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6858,49416674,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9277,49430940,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8732,49449847,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3138,49534756,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4041,49613971,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3100,49637026,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8519,49669643,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8543,49742363,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6835,49743829,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4355,49875179,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9340,49931543,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4394,49953169,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2635,49979130,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10649,50107098,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8442,50207781,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9004,50213126,0,0,0,0,0,0,0,0,0,0,0,0,1,0
521,50216082,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1586,50220696,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9632,50245365,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9849,50292945,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2913,50330153,0,0,0,0,0,0,0,0,0,0,0,0,1,0
345,50394484,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1981,50488434,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3729,50494872,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5720,50501309,0,0,0,0,0,0,0,0,0,0,0,0,1,0
611,50538454,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9646,50575770,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6420,50611348,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3755,50702894,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3664,50720407,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5239,50723337,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10568,50759817,0,0,0,0,0,0,0,0,0,0,0,0,1,0
511,50771371,0,0,0,0,0,0,0,0,0,0,0,0,1,0
553,50774355,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4314,50784161,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6535,50787115,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2336,50808047,0,0,0,0,0,0,0,0,0,0,0,0,1,0
330,50859224,0,0,0,0,0,0,0,0,0,0,0,0,1,0
671,50910962,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3476,51037419,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9472,51187602,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3346,51215428,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9978,51286600,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7067,51306062,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1061,51355124,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2540,51390134,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4204,51411176,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1178,51437883,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3075,51511549,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9501,51669219,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10023,51700043,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10044,51905536,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6801,51909632,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3215,52001348,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7230,52006986,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7920,52050255,0,0,0,0,0,0,0,0,0,0,0,0,1,0
649,52094495,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7266,52107497,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3792,52149910,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6583,52237066,0,0,0,0,0,0,0,0,0,0,0,0,1,0
755,52265415,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2503,52276888,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10624,52294958,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10341,52318750,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8887,52450629,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6018,52475151,0,0,0,0,0,0,0,0,0,0,0,0,1,0
824,52483693,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3932,52527621,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10117,52590386,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10767,52692258,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5417,52709953,0,0,0,0,0,0,0,0,0,0,0,0,1,0
