,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
67890,BoostIO_BoostNote.next_349,0,0,0,0,0,0,1,0,0,0,0,0,0
78984,BoostIO_BoostNote.next_367,0,0,0,0,0,0,1,0,0,0,0,0,0
63852,BoostIO_BoostNote.next_40,0,0,0,0,0,0,1,0,0,0,0,0,0
58847,BoostIO_BoostNote.next_42,0,0,0,0,0,0,1,0,0,0,0,0,0
42038,BoostIO_BoostNote.next_48,0,0,0,0,0,0,1,0,0,0,0,0,0
30337,BoostIO_BoostNote.next_7,0,0,0,0,0,0,1,0,0,0,0,0,0
36078,BoostIO_BoostNote.next_76,0,0,0,0,0,0,1,0,0,0,0,0,0
47874,BoostIO_BoostNote.next_78,0,0,0,0,0,0,1,0,0,0,0,0,0
61688,BoostIO_Boostnote_1012,0,0,0,0,0,0,1,0,0,0,0,0,0
55822,BoostIO_Boostnote_1015,0,0,0,0,0,0,1,0,0,0,0,0,0
20696,BoostIO_Boostnote_103,0,0,0,0,0,0,1,0,0,0,0,0,0
1532,BoostIO_Boostnote_107,0,0,0,0,0,0,1,0,0,0,0,0,0
83976,BoostIO_Boostnote_1071,0,0,0,0,0,0,1,0,0,0,0,0,0
78584,BoostIO_Boostnote_1099,0,0,0,0,0,0,1,0,0,0,0,0,0
74701,BoostIO_Boostnote_1103,0,0,0,0,0,0,1,0,0,0,0,0,0
86898,BoostIO_Boostnote_1110,0,0,0,0,0,0,1,0,0,0,0,0,0
85932,BoostIO_Boostnote_1111,0,0,0,0,0,0,1,0,0,0,0,0,0
19041,BoostIO_Boostnote_1118,0,0,0,0,0,0,1,0,0,0,0,0,0
7845,BoostIO_Boostnote_1122,0,0,0,0,0,0,1,0,0,0,0,0,0
9109,BoostIO_Boostnote_1123,0,0,0,0,0,0,1,0,0,0,0,0,0
14498,BoostIO_Boostnote_1132,0,0,0,0,0,0,1,0,0,0,0,0,0
30317,BoostIO_Boostnote_1155,0,0,0,0,0,0,1,0,0,0,0,0,0
23374,BoostIO_Boostnote_1208,0,0,0,0,0,0,1,0,0,0,0,0,0
38236,BoostIO_Boostnote_1233,0,0,0,0,0,0,1,0,0,0,0,0,0
73996,BoostIO_Boostnote_125,0,0,0,0,0,0,1,0,0,0,0,0,0
17779,BoostIO_Boostnote_1252,0,0,0,0,0,0,1,0,0,0,0,0,0
71784,BoostIO_Boostnote_1263,0,0,0,0,0,0,1,0,0,0,0,0,0
16006,BoostIO_Boostnote_1278,0,0,0,0,0,0,1,0,0,0,0,0,0
74081,BoostIO_Boostnote_1315,0,0,0,0,0,0,1,0,0,0,0,0,0
15414,BoostIO_Boostnote_1318,0,0,0,0,0,0,1,0,0,0,0,0,0
18497,BoostIO_Boostnote_1326,0,0,0,0,0,0,1,0,0,0,0,0,0
32168,BoostIO_Boostnote_1342,0,0,0,0,0,0,1,0,0,0,0,0,0
51773,BoostIO_Boostnote_1362,0,0,0,0,0,0,1,0,0,0,0,0,0
31863,BoostIO_Boostnote_1381,0,0,0,0,0,0,1,0,0,0,0,0,0
63086,BoostIO_Boostnote_1402,0,0,0,0,0,0,1,0,0,0,0,0,0
57522,BoostIO_Boostnote_1415,0,0,0,0,0,0,1,0,0,0,0,0,0
37603,BoostIO_Boostnote_1421,0,0,0,0,0,0,1,0,0,0,0,0,0
32090,BoostIO_Boostnote_1430,0,0,0,0,0,0,1,0,0,0,0,0,0
29622,BoostIO_Boostnote_1431,0,0,0,0,0,0,1,0,0,0,0,0,0
23824,BoostIO_Boostnote_1432,0,0,0,0,0,0,1,0,0,0,0,0,0
35318,BoostIO_Boostnote_1434,0,0,0,0,0,0,1,0,0,0,0,0,0
43147,BoostIO_Boostnote_1436,0,0,0,0,0,0,1,0,0,0,0,0,0
40828,BoostIO_Boostnote_1437,0,0,0,0,0,0,1,0,0,0,0,0,0
51894,BoostIO_Boostnote_1438,0,0,0,0,0,0,1,0,0,0,0,0,0
15218,BoostIO_Boostnote_1442,0,0,0,0,0,0,1,0,0,0,0,0,0
4043,BoostIO_Boostnote_1444,0,0,0,0,0,0,1,0,0,0,0,0,0
1526,BoostIO_Boostnote_1445,0,0,0,0,0,0,1,0,0,0,0,0,0
9813,BoostIO_Boostnote_1447,0,0,0,0,0,0,1,0,0,0,0,0,0
18386,BoostIO_Boostnote_1454,0,0,0,0,0,0,1,0,0,0,0,0,0
15198,BoostIO_Boostnote_1456,0,0,0,0,0,0,1,0,0,0,0,0,0
79663,BoostIO_Boostnote_1462,0,0,0,0,0,0,1,0,0,0,0,0,0
18251,BoostIO_Boostnote_1468,0,0,0,0,0,0,1,0,0,0,0,0,0
87577,BoostIO_Boostnote_1474,0,0,0,0,0,0,1,0,0,0,0,0,0
79821,BoostIO_Boostnote_1476,0,0,0,0,0,0,1,0,0,0,0,0,0
1819,BoostIO_Boostnote_1492,0,0,0,0,0,0,1,0,0,0,0,0,0
20401,BoostIO_Boostnote_1496,0,0,0,0,0,0,1,0,0,0,0,0,0
74548,BoostIO_Boostnote_1498,0,0,0,0,0,0,1,0,0,0,0,0,0
68534,BoostIO_Boostnote_15,0,0,0,0,0,0,1,0,0,0,0,0,0
77272,BoostIO_Boostnote_1506,0,0,0,0,0,0,1,0,0,0,0,0,0
17648,BoostIO_Boostnote_1508,0,0,0,0,0,0,1,0,0,0,0,0,0
67729,BoostIO_Boostnote_1510,0,0,0,0,0,0,1,0,0,0,0,0,0
71687,BoostIO_Boostnote_1511,0,0,0,0,0,0,1,0,0,0,0,0,0
4694,BoostIO_Boostnote_1518,0,0,0,0,0,0,1,0,0,0,0,0,0
12296,BoostIO_Boostnote_1523,0,0,0,0,0,0,1,0,0,0,0,0,0
17863,BoostIO_Boostnote_1534,0,0,0,0,0,0,1,0,0,0,0,0,0
12170,BoostIO_Boostnote_1537,0,0,0,0,0,0,1,0,0,0,0,0,0
38123,BoostIO_Boostnote_1541,0,0,0,0,0,0,1,0,0,0,0,0,0
27259,BoostIO_Boostnote_1547,0,0,0,0,0,0,1,0,0,0,0,0,0
60681,BoostIO_Boostnote_1548,0,0,0,0,0,0,1,0,0,0,0,0,0
32869,BoostIO_Boostnote_1550,0,0,0,0,0,0,1,0,0,0,0,0,0
27233,BoostIO_Boostnote_1553,0,0,0,0,0,0,1,0,0,0,0,0,0
38288,BoostIO_Boostnote_1555,0,0,0,0,0,0,1,0,0,0,0,0,0
55104,BoostIO_Boostnote_1571,0,0,0,0,0,0,1,0,0,0,0,0,0
43359,BoostIO_Boostnote_1595,0,0,0,0,0,0,1,0,0,0,0,0,0
42562,BoostIO_Boostnote_1608,0,0,0,0,0,0,1,0,0,0,0,0,0
25715,BoostIO_Boostnote_1625,0,0,0,0,0,0,1,0,0,0,0,0,0
24557,BoostIO_Boostnote_1630,0,0,0,0,0,0,1,0,0,0,0,0,0
41433,BoostIO_Boostnote_1635,0,0,0,0,0,0,1,0,0,0,0,0,0
47891,BoostIO_Boostnote_1638,0,0,0,0,0,0,1,0,0,0,0,0,0
19173,BoostIO_Boostnote_1642,0,0,0,0,0,0,1,0,0,0,0,0,0
9077,BoostIO_Boostnote_1645,0,0,0,0,0,0,1,0,0,0,0,0,0
62876,BoostIO_Boostnote_168,0,0,0,0,0,0,1,0,0,0,0,0,0
13964,BoostIO_Boostnote_1682,0,0,0,0,0,0,1,0,0,0,0,0,0
8230,BoostIO_Boostnote_1693,0,0,0,0,0,0,1,0,0,0,0,0,0
66966,BoostIO_Boostnote_1706,0,0,0,0,0,0,1,0,0,0,0,0,0
22220,BoostIO_Boostnote_1723,0,0,0,0,0,0,1,0,0,0,0,0,0
29624,BoostIO_Boostnote_173,0,0,0,0,0,0,1,0,0,0,0,0,0
22533,BoostIO_Boostnote_1750,0,0,0,0,0,0,1,0,0,0,0,0,0
50135,BoostIO_Boostnote_1758,0,0,0,0,0,0,1,0,0,0,0,0,0
27665,BoostIO_Boostnote_1786,0,0,0,0,0,0,1,0,0,0,0,0,0
60996,BoostIO_Boostnote_1789,0,0,0,0,0,0,1,0,0,0,0,0,0
55195,BoostIO_Boostnote_1798,0,0,0,0,0,0,1,0,0,0,0,0,0
50959,BoostIO_Boostnote_1799,0,0,0,0,0,0,1,0,0,0,0,0,0
57826,BoostIO_Boostnote_180,0,0,0,0,0,0,1,0,0,0,0,0,0
58429,BoostIO_Boostnote_1830,0,0,0,0,0,0,1,0,0,0,0,0,0
75448,BoostIO_Boostnote_1843,0,0,0,0,0,0,1,0,0,0,0,0,0
3143,BoostIO_Boostnote_1849,0,0,0,0,0,0,1,0,0,0,0,0,0
2888,BoostIO_Boostnote_1861,0,0,0,0,0,0,1,0,0,0,0,0,0
8440,BoostIO_Boostnote_1877,0,0,0,0,0,0,1,0,0,0,0,0,0
74815,BoostIO_Boostnote_1881,0,0,0,0,0,0,1,0,0,0,0,0,0
54042,BoostIO_Boostnote_190,0,0,0,0,0,0,1,0,0,0,0,0,0
11705,BoostIO_Boostnote_1906,0,0,0,0,0,0,1,0,0,0,0,0,0
16485,BoostIO_Boostnote_1913,0,0,0,0,0,0,1,0,0,0,0,0,0
57888,BoostIO_Boostnote_194,0,0,0,0,0,0,1,0,0,0,0,0,0
66561,BoostIO_Boostnote_1946,0,0,0,0,0,0,1,0,0,0,0,0,0
49646,BoostIO_Boostnote_1957,0,0,0,0,0,0,1,0,0,0,0,0,0
34301,BoostIO_Boostnote_1959,0,0,0,0,0,0,1,0,0,0,0,0,0
56522,BoostIO_Boostnote_1978,0,0,0,0,0,0,1,0,0,0,0,0,0
61549,BoostIO_Boostnote_1990,0,0,0,0,0,0,1,0,0,0,0,0,0
17660,BoostIO_Boostnote_2001,0,0,0,0,0,0,1,0,0,0,0,0,0
77255,BoostIO_Boostnote_2027,0,0,0,0,0,0,1,0,0,0,0,0,0
17698,BoostIO_Boostnote_2029,0,0,0,0,0,0,1,0,0,0,0,0,0
78916,BoostIO_Boostnote_2037,0,0,0,0,0,0,1,0,0,0,0,0,0
45773,BoostIO_Boostnote_2046,0,0,0,0,0,0,1,0,0,0,0,0,0
34374,BoostIO_Boostnote_2061,0,0,0,0,0,0,1,0,0,0,0,0,0
55142,BoostIO_Boostnote_2078,0,0,0,0,0,0,1,0,0,0,0,0,0
54603,BoostIO_Boostnote_2087,0,0,0,0,0,0,1,0,0,0,0,0,0
3948,BoostIO_Boostnote_21,0,0,0,0,0,0,1,0,0,0,0,0,0
37609,BoostIO_Boostnote_2100,0,0,0,0,0,0,1,0,0,0,0,0,0
57496,BoostIO_Boostnote_2108,0,0,0,0,0,0,1,0,0,0,0,0,0
37566,BoostIO_Boostnote_2128,0,0,0,0,0,0,1,0,0,0,0,0,0
62921,BoostIO_Boostnote_2137,0,0,0,0,0,0,1,0,0,0,0,0,0
79655,BoostIO_Boostnote_2143,0,0,0,0,0,0,1,0,0,0,0,0,0
68940,BoostIO_Boostnote_2186,0,0,0,0,0,0,1,0,0,0,0,0,0
61530,BoostIO_Boostnote_2241,0,0,0,0,0,0,1,0,0,0,0,0,0
56040,BoostIO_Boostnote_2256,0,0,0,0,0,0,1,0,0,0,0,0,0
39328,BoostIO_Boostnote_2260,0,0,0,0,0,0,1,0,0,0,0,0,0
33640,BoostIO_Boostnote_2263,0,0,0,0,0,0,1,0,0,0,0,0,0
27839,BoostIO_Boostnote_2270,0,0,0,0,0,0,1,0,0,0,0,0,0
33300,BoostIO_Boostnote_2273,0,0,0,0,0,0,1,0,0,0,0,0,0
39187,BoostIO_Boostnote_2274,0,0,0,0,0,0,1,0,0,0,0,0,0
39090,BoostIO_Boostnote_2276,0,0,0,0,0,0,1,0,0,0,0,0,0
61888,BoostIO_Boostnote_2282,0,0,0,0,0,0,1,0,0,0,0,0,0
49624,BoostIO_Boostnote_2286,0,0,0,0,0,0,1,0,0,0,0,0,0
66573,BoostIO_Boostnote_2297,0,0,0,0,0,0,1,0,0,0,0,0,0
33246,BoostIO_Boostnote_2298,0,0,0,0,0,0,1,0,0,0,0,0,0
7245,BoostIO_Boostnote_23,0,0,0,0,0,0,1,0,0,0,0,0,0
24728,BoostIO_Boostnote_2305,0,0,0,0,0,0,1,0,0,0,0,0,0
61169,BoostIO_Boostnote_234,0,0,0,0,0,0,1,0,0,0,0,0,0
74798,BoostIO_Boostnote_2378,0,0,0,0,0,0,1,0,0,0,0,0,0
19538,BoostIO_Boostnote_2388,0,0,0,0,0,0,1,0,0,0,0,0,0
14655,BoostIO_Boostnote_2407,0,0,0,0,0,0,1,0,0,0,0,0,0
3206,BoostIO_Boostnote_2415,0,0,0,0,0,0,1,0,0,0,0,0,0
8921,BoostIO_Boostnote_2416,0,0,0,0,0,0,1,0,0,0,0,0,0
69302,BoostIO_Boostnote_2421,0,0,0,0,0,0,1,0,0,0,0,0,0
81470,BoostIO_Boostnote_2426,0,0,0,0,0,0,1,0,0,0,0,0,0
35996,BoostIO_Boostnote_2459,0,0,0,0,0,0,1,0,0,0,0,0,0
42603,BoostIO_Boostnote_2467,0,0,0,0,0,0,1,0,0,0,0,0,0
31287,BoostIO_Boostnote_2475,0,0,0,0,0,0,1,0,0,0,0,0,0
22244,BoostIO_Boostnote_249,0,0,0,0,0,0,1,0,0,0,0,0,0
27769,BoostIO_Boostnote_2502,0,0,0,0,0,0,1,0,0,0,0,0,0
50504,BoostIO_Boostnote_2521,0,0,0,0,0,0,1,0,0,0,0,0,0
45055,BoostIO_Boostnote_2522,0,0,0,0,0,0,1,0,0,0,0,0,0
38999,BoostIO_Boostnote_2538,0,0,0,0,0,0,1,0,0,0,0,0,0
76690,BoostIO_Boostnote_2609,0,0,0,0,0,0,1,0,0,0,0,0,0
79784,BoostIO_Boostnote_2619,0,0,0,0,0,0,1,0,0,0,0,0,0
87810,BoostIO_Boostnote_2627,0,0,0,0,0,0,1,0,0,0,0,0,0
82266,BoostIO_Boostnote_2630,0,0,0,0,0,0,1,0,0,0,0,0,0
43096,BoostIO_Boostnote_2659,0,0,0,0,0,0,1,0,0,0,0,0,0
40573,BoostIO_Boostnote_2664,0,0,0,0,0,0,1,0,0,0,0,0,0
52339,BoostIO_Boostnote_2680,0,0,0,0,0,0,1,0,0,0,0,0,0
37153,BoostIO_Boostnote_2699,0,0,0,0,0,0,1,0,0,0,0,0,0
27148,BoostIO_Boostnote_2714,0,0,0,0,0,0,1,0,0,0,0,0,0
32590,BoostIO_Boostnote_2717,0,0,0,0,0,0,1,0,0,0,0,0,0
55001,BoostIO_Boostnote_2722,0,0,0,0,0,0,1,0,0,0,0,0,0
51239,BoostIO_Boostnote_2723,0,0,0,0,0,0,1,0,0,0,0,0,0
87129,BoostIO_Boostnote_2814,0,0,0,0,0,0,1,0,0,0,0,0,0
7416,BoostIO_Boostnote_2832,0,0,0,0,0,0,1,0,0,0,0,0,0
14924,BoostIO_Boostnote_2836,0,0,0,0,0,0,1,0,0,0,0,0,0
29873,BoostIO_Boostnote_2851,0,0,0,0,0,0,1,0,0,0,0,0,0
54154,BoostIO_Boostnote_2871,0,0,0,0,0,0,1,0,0,0,0,0,0
40901,BoostIO_Boostnote_2894,0,0,0,0,0,0,1,0,0,0,0,0,0
37998,BoostIO_Boostnote_2909,0,0,0,0,0,0,1,0,0,0,0,0,0
65672,BoostIO_Boostnote_2917,0,0,0,0,0,0,1,0,0,0,0,0,0
23512,BoostIO_Boostnote_2932,0,0,0,0,0,0,1,0,0,0,0,0,0
34997,BoostIO_Boostnote_2934,0,0,0,0,0,0,1,0,0,0,0,0,0
12573,BoostIO_Boostnote_2943,0,0,0,0,0,0,1,0,0,0,0,0,0
71344,BoostIO_Boostnote_2965,0,0,0,0,0,0,1,0,0,0,0,0,0
12202,BoostIO_Boostnote_2980,0,0,0,0,0,0,1,0,0,0,0,0,0
21351,BoostIO_Boostnote_2982,0,0,0,0,0,0,1,0,0,0,0,0,0
4806,BoostIO_Boostnote_2987,0,0,0,0,0,0,1,0,0,0,0,0,0
7779,BoostIO_Boostnote_306,0,0,0,0,0,0,1,0,0,0,0,0,0
87092,BoostIO_Boostnote_308,0,0,0,0,0,0,1,0,0,0,0,0,0
2489,BoostIO_Boostnote_3087,0,0,0,0,0,0,1,0,0,0,0,0,0
19532,BoostIO_Boostnote_3096,0,0,0,0,0,0,1,0,0,0,0,0,0
77970,BoostIO_Boostnote_3113,0,0,0,0,0,0,1,0,0,0,0,0,0
39465,BoostIO_Boostnote_3142,0,0,0,0,0,0,1,0,0,0,0,0,0
39354,BoostIO_Boostnote_3156,0,0,0,0,0,0,1,0,0,0,0,0,0
63043,BoostIO_Boostnote_3201,0,0,0,0,0,0,1,0,0,0,0,0,0
40802,BoostIO_Boostnote_3220,0,0,0,0,0,0,1,0,0,0,0,0,0
43169,BoostIO_Boostnote_3221,0,0,0,0,0,0,1,0,0,0,0,0,0
18964,BoostIO_Boostnote_328,0,0,0,0,0,0,1,0,0,0,0,0,0
3868,BoostIO_Boostnote_3284,0,0,0,0,0,0,1,0,0,0,0,0,0
7492,BoostIO_Boostnote_3292,0,0,0,0,0,0,1,0,0,0,0,0,0
20361,BoostIO_Boostnote_3295,0,0,0,0,0,0,1,0,0,0,0,0,0
14842,BoostIO_Boostnote_3296,0,0,0,0,0,0,1,0,0,0,0,0,0
68953,BoostIO_Boostnote_3298,0,0,0,0,0,0,1,0,0,0,0,0,0
15302,BoostIO_Boostnote_33,0,0,0,0,0,0,1,0,0,0,0,0,0
12109,BoostIO_Boostnote_3308,0,0,0,0,0,0,1,0,0,0,0,0,0
