,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
51639,Automattic_simplenote-electron_1614,0,1,0,0,0,0,0,0,0,0,0,0,0
21552,Automattic_simplenote-electron_1686,0,1,0,0,0,0,0,0,0,0,0,0,0
906,Automattic_simplenote-electron_1696,0,1,0,0,0,0,0,0,0,0,0,0,0
70523,Automattic_simplenote-electron_1715,0,1,0,0,0,0,0,0,0,0,0,0,0
20447,Automattic_simplenote-electron_1719,0,1,0,0,0,0,0,0,0,0,0,0,0
20495,Automattic_simplenote-electron_1731,0,1,0,0,0,0,0,0,0,0,0,0,0
81065,Automattic_simplenote-electron_176,0,1,0,0,0,0,0,0,0,0,0,0,0
88297,Automattic_simplenote-electron_1857,0,1,0,0,0,0,0,0,0,0,0,0,0
10476,Automattic_simplenote-electron_1864,0,1,0,0,0,0,0,0,0,0,0,0,0
2136,Automattic_simplenote-electron_187,0,1,0,0,0,0,0,0,0,0,0,0,0
80248,Automattic_simplenote-electron_188,0,1,0,0,0,0,0,0,0,0,0,0,0
9087,Automattic_simplenote-electron_191,0,1,0,0,0,0,0,0,0,0,0,0,0
82089,Automattic_simplenote-electron_1934,0,1,0,0,0,0,0,0,0,0,0,0,0
79320,Automattic_simplenote-electron_201,0,1,0,0,0,0,0,0,0,0,0,0,0
71294,Automattic_simplenote-electron_206,0,1,0,0,0,0,0,0,0,0,0,0,0
6952,Automattic_simplenote-electron_219,0,1,0,0,0,0,0,0,0,0,0,0,0
32444,Automattic_simplenote-electron_253,0,1,0,0,0,0,0,0,0,0,0,0,0
62718,Automattic_simplenote-electron_261,0,1,0,0,0,0,0,0,0,0,0,0,0
45931,Automattic_simplenote-electron_264,0,1,0,0,0,0,0,0,0,0,0,0,0
38136,Automattic_simplenote-electron_295,0,1,0,0,0,0,0,0,0,0,0,0,0
48510,Automattic_simplenote-electron_305,0,1,0,0,0,0,0,0,0,0,0,0,0
52063,Automattic_simplenote-electron_313,0,1,0,0,0,0,0,0,0,0,0,0,0
57829,Automattic_simplenote-electron_316,0,1,0,0,0,0,0,0,0,0,0,0,0
31768,Automattic_simplenote-electron_327,0,1,0,0,0,0,0,0,0,0,0,0,0
46683,Automattic_simplenote-electron_338,0,1,0,0,0,0,0,0,0,0,0,0,0
13221,Automattic_simplenote-electron_354,0,1,0,0,0,0,0,0,0,0,0,0,0
68751,Automattic_simplenote-electron_367,0,1,0,0,0,0,0,0,0,0,0,0,0
13070,Automattic_simplenote-electron_368,0,1,0,0,0,0,0,0,0,0,0,0,0
70637,Automattic_simplenote-electron_372,0,1,0,0,0,0,0,0,0,0,0,0,0
85739,Automattic_simplenote-electron_376,0,1,0,0,0,0,0,0,0,0,0,0,0
1463,Automattic_simplenote-electron_385,0,1,0,0,0,0,0,0,0,0,0,0,0
3815,Automattic_simplenote-electron_421,0,1,0,0,0,0,0,0,0,0,0,0,0
7549,Automattic_simplenote-electron_423,0,1,0,0,0,0,0,0,0,0,0,0,0
14781,Automattic_simplenote-electron_427,0,1,0,0,0,0,0,0,0,0,0,0,0
69065,Automattic_simplenote-electron_429,0,1,0,0,0,0,0,0,0,0,0,0,0
35743,Automattic_simplenote-electron_445,0,1,0,0,0,0,0,0,0,0,0,0,0
46437,Automattic_simplenote-electron_489,0,1,0,0,0,0,0,0,0,0,0,0,0
49251,Automattic_simplenote-electron_517,0,1,0,0,0,0,0,0,0,0,0,0,0
26955,Automattic_simplenote-electron_536,0,1,0,0,0,0,0,0,0,0,0,0,0
60323,Automattic_simplenote-electron_539,0,1,0,0,0,0,0,0,0,0,0,0,0
71868,Automattic_simplenote-electron_56,0,1,0,0,0,0,0,0,0,0,0,0,0
77031,Automattic_simplenote-electron_563,0,1,0,0,0,0,0,0,0,0,0,0,0
73563,Automattic_simplenote-electron_589,0,1,0,0,0,0,0,0,0,0,0,0,0
75070,Automattic_simplenote-electron_600,0,1,0,0,0,0,0,0,0,0,0,0,0
70107,Automattic_simplenote-electron_602,0,1,0,0,0,0,0,0,0,0,0,0,0
19736,Automattic_simplenote-electron_626,0,1,0,0,0,0,0,0,0,0,0,0,0
24846,Automattic_simplenote-electron_641,0,1,0,0,0,0,0,0,0,0,0,0,0
41964,Automattic_simplenote-electron_651,0,1,0,0,0,0,0,0,0,0,0,0,0
47780,Automattic_simplenote-electron_675,0,1,0,0,0,0,0,0,0,0,0,0,0
36903,Automattic_simplenote-electron_691,0,1,0,0,0,0,0,0,0,0,0,0,0
60874,Automattic_simplenote-electron_707,0,1,0,0,0,0,0,0,0,0,0,0,0
27433,Automattic_simplenote-electron_708,0,1,0,0,0,0,0,0,0,0,0,0,0
27641,Automattic_simplenote-electron_734,0,1,0,0,0,0,0,0,0,0,0,0,0
61849,Automattic_simplenote-electron_739,0,1,0,0,0,0,0,0,0,0,0,0,0
77730,Automattic_simplenote-electron_761,0,1,0,0,0,0,0,0,0,0,0,0,0
6250,Automattic_simplenote-electron_769,0,1,0,0,0,0,0,0,0,0,0,0,0
69270,Automattic_simplenote-electron_824,0,1,0,0,0,0,0,0,0,0,0,0,0
70267,Automattic_simplenote-electron_825,0,1,0,0,0,0,0,0,0,0,0,0,0
35939,Automattic_simplenote-electron_848,0,1,0,0,0,0,0,0,0,0,0,0,0
58010,Automattic_simplenote-electron_855,0,1,0,0,0,0,0,0,0,0,0,0,0
42631,Automattic_simplenote-electron_862,0,1,0,0,0,0,0,0,0,0,0,0,0
31263,Automattic_simplenote-electron_864,0,1,0,0,0,0,0,0,0,0,0,0,0
53703,Automattic_simplenote-electron_879,0,1,0,0,0,0,0,0,0,0,0,0,0
47524,Automattic_simplenote-electron_890,0,1,0,0,0,0,0,0,0,0,0,0,0
47587,Automattic_simplenote-electron_891,0,1,0,0,0,0,0,0,0,0,0,0,0
50648,Automattic_simplenote-electron_930,0,1,0,0,0,0,0,0,0,0,0,0,0
72770,Automattic_simplenote-electron_947,0,1,0,0,0,0,0,0,0,0,0,0,0
89147,Automattic_simplenote-electron_954,0,1,0,0,0,0,0,0,0,0,0,0,0
78231,Automattic_simplenote-electron_956,0,1,0,0,0,0,0,0,0,0,0,0,0
83202,Automattic_simplenote-electron_994,0,1,0,0,0,0,0,0,0,0,0,0,0
80638,BoostIO_BoostNote.next_20,0,1,0,0,0,0,0,0,0,0,0,0,0
68404,BoostIO_BoostNote.next_201,0,1,0,0,0,0,0,0,0,0,0,0,0
76610,BoostIO_BoostNote.next_203,0,1,0,0,0,0,0,0,0,0,0,0,0
85226,BoostIO_BoostNote.next_204,0,1,0,0,0,0,0,0,0,0,0,0,0
79803,BoostIO_BoostNote.next_207,0,1,0,0,0,0,0,0,0,0,0,0,0
81113,BoostIO_BoostNote.next_21,0,1,0,0,0,0,0,0,0,0,0,0,0
54395,BoostIO_BoostNote.next_260,0,1,0,0,0,0,0,0,0,0,0,0,0
31990,BoostIO_BoostNote.next_269,0,1,0,0,0,0,0,0,0,0,0,0,0
48289,BoostIO_BoostNote.next_288,0,1,0,0,0,0,0,0,0,0,0,0,0
46828,BoostIO_BoostNote.next_289,0,1,0,0,0,0,0,0,0,0,0,0,0
55126,BoostIO_BoostNote.next_300,0,1,0,0,0,0,0,0,0,0,0,0,0
66066,BoostIO_BoostNote.next_312,0,1,0,0,0,0,0,0,0,0,0,0,0
40165,BoostIO_BoostNote.next_326,0,1,0,0,0,0,0,0,0,0,0,0,0
88215,BoostIO_BoostNote.next_365,0,1,0,0,0,0,0,0,0,0,0,0,0
22177,BoostIO_Boostnote_1045,0,1,0,0,0,0,0,0,0,0,0,0,0
5710,BoostIO_Boostnote_1056,0,1,0,0,0,0,0,0,0,0,0,0,0
16845,BoostIO_Boostnote_1078,0,1,0,0,0,0,0,0,0,0,0,0,0
6010,BoostIO_Boostnote_1095,0,1,0,0,0,0,0,0,0,0,0,0,0
69155,BoostIO_Boostnote_1100,0,1,0,0,0,0,0,0,0,0,0,0,0
76039,BoostIO_Boostnote_1102,0,1,0,0,0,0,0,0,0,0,0,0,0
75900,BoostIO_Boostnote_1116,0,1,0,0,0,0,0,0,0,0,0,0,0
36322,BoostIO_Boostnote_1193,0,1,0,0,0,0,0,0,0,0,0,0,0
45532,BoostIO_Boostnote_1215,0,1,0,0,0,0,0,0,0,0,0,0,0
28836,BoostIO_Boostnote_1237,0,1,0,0,0,0,0,0,0,0,0,0,0
66225,BoostIO_Boostnote_1239,0,1,0,0,0,0,0,0,0,0,0,0,0
6498,BoostIO_Boostnote_1240,0,1,0,0,0,0,0,0,0,0,0,0,0
15327,BoostIO_Boostnote_128,0,1,0,0,0,0,0,0,0,0,0,0,0
71175,BoostIO_Boostnote_1288,0,1,0,0,0,0,0,0,0,0,0,0,0
79744,BoostIO_Boostnote_1304,0,1,0,0,0,0,0,0,0,0,0,0,0
9572,BoostIO_Boostnote_1309,0,1,0,0,0,0,0,0,0,0,0,0,0
74058,BoostIO_Boostnote_131,0,1,0,0,0,0,0,0,0,0,0,0,0
81950,BoostIO_Boostnote_1311,0,1,0,0,0,0,0,0,0,0,0,0,0
68366,BoostIO_Boostnote_1316,0,1,0,0,0,0,0,0,0,0,0,0,0
65297,BoostIO_Boostnote_1365,0,1,0,0,0,0,0,0,0,0,0,0,0
57456,BoostIO_Boostnote_1367,0,1,0,0,0,0,0,0,0,0,0,0,0
65326,BoostIO_Boostnote_1371,0,1,0,0,0,0,0,0,0,0,0,0,0
26214,BoostIO_Boostnote_1396,0,1,0,0,0,0,0,0,0,0,0,0,0
70806,BoostIO_Boostnote_1459,0,1,0,0,0,0,0,0,0,0,0,0,0
82050,BoostIO_Boostnote_1463,0,1,0,0,0,0,0,0,0,0,0,0,0
85239,BoostIO_Boostnote_1475,0,1,0,0,0,0,0,0,0,0,0,0,0
3715,BoostIO_Boostnote_1487,0,1,0,0,0,0,0,0,0,0,0,0,0
81816,BoostIO_Boostnote_1488,0,1,0,0,0,0,0,0,0,0,0,0,0
7531,BoostIO_Boostnote_1491,0,1,0,0,0,0,0,0,0,0,0,0,0
88244,BoostIO_Boostnote_1500,0,1,0,0,0,0,0,0,0,0,0,0,0
63037,BoostIO_Boostnote_154,0,1,0,0,0,0,0,0,0,0,0,0,0
55087,BoostIO_Boostnote_1565,0,1,0,0,0,0,0,0,0,0,0,0,0
34924,BoostIO_Boostnote_1597,0,1,0,0,0,0,0,0,0,0,0,0,0
74264,BoostIO_Boostnote_16,0,1,0,0,0,0,0,0,0,0,0,0,0
8881,BoostIO_Boostnote_1679,0,1,0,0,0,0,0,0,0,0,0,0,0
2460,BoostIO_Boostnote_1690,0,1,0,0,0,0,0,0,0,0,0,0,0
69735,BoostIO_Boostnote_1699,0,1,0,0,0,0,0,0,0,0,0,0,0
76478,BoostIO_Boostnote_17,0,1,0,0,0,0,0,0,0,0,0,0,0
72552,BoostIO_Boostnote_1711,0,1,0,0,0,0,0,0,0,0,0,0,0
77819,BoostIO_Boostnote_1738,0,1,0,0,0,0,0,0,0,0,0,0,0
61591,BoostIO_Boostnote_1760,0,1,0,0,0,0,0,0,0,0,0,0,0
61118,BoostIO_Boostnote_1762,0,1,0,0,0,0,0,0,0,0,0,0,0
37432,BoostIO_Boostnote_177,0,1,0,0,0,0,0,0,0,0,0,0,0
44125,BoostIO_Boostnote_1797,0,1,0,0,0,0,0,0,0,0,0,0,0
20673,BoostIO_Boostnote_18,0,1,0,0,0,0,0,0,0,0,0,0,0
53319,BoostIO_Boostnote_1808,0,1,0,0,0,0,0,0,0,0,0,0,0
30774,BoostIO_Boostnote_1814,0,1,0,0,0,0,0,0,0,0,0,0,0
53060,BoostIO_Boostnote_1835,0,1,0,0,0,0,0,0,0,0,0,0,0
80624,BoostIO_Boostnote_1847,0,1,0,0,0,0,0,0,0,0,0,0,0
8565,BoostIO_Boostnote_1862,0,1,0,0,0,0,0,0,0,0,0,0,0
86358,BoostIO_Boostnote_1878,0,1,0,0,0,0,0,0,0,0,0,0,0
69347,BoostIO_Boostnote_1882,0,1,0,0,0,0,0,0,0,0,0,0,0
80254,BoostIO_Boostnote_1884,0,1,0,0,0,0,0,0,0,0,0,0,0
7924,BoostIO_Boostnote_1888,0,1,0,0,0,0,0,0,0,0,0,0,0
49758,BoostIO_Boostnote_1943,0,1,0,0,0,0,0,0,0,0,0,0,0
44292,BoostIO_Boostnote_1973,0,1,0,0,0,0,0,0,0,0,0,0,0
21576,BoostIO_Boostnote_2000,0,1,0,0,0,0,0,0,0,0,0,0,0
34578,BoostIO_Boostnote_2049,0,1,0,0,0,0,0,0,0,0,0,0,0
29084,BoostIO_Boostnote_2070,0,1,0,0,0,0,0,0,0,0,0,0,0
27093,BoostIO_Boostnote_2072,0,1,0,0,0,0,0,0,0,0,0,0,0
49002,BoostIO_Boostnote_2090,0,1,0,0,0,0,0,0,0,0,0,0,0
54543,BoostIO_Boostnote_2093,0,1,0,0,0,0,0,0,0,0,0,0,0
33567,BoostIO_Boostnote_210,0,1,0,0,0,0,0,0,0,0,0,0,0
26312,BoostIO_Boostnote_2112,0,1,0,0,0,0,0,0,0,0,0,0,0
59858,BoostIO_Boostnote_2121,0,1,0,0,0,0,0,0,0,0,0,0,0
85092,BoostIO_Boostnote_2140,0,1,0,0,0,0,0,0,0,0,0,0,0
18250,BoostIO_Boostnote_2161,0,1,0,0,0,0,0,0,0,0,0,0,0
1641,BoostIO_Boostnote_2164,0,1,0,0,0,0,0,0,0,0,0,0,0
9529,BoostIO_Boostnote_2166,0,1,0,0,0,0,0,0,0,0,0,0,0
7340,BoostIO_Boostnote_2167,0,1,0,0,0,0,0,0,0,0,0,0,0
70447,BoostIO_Boostnote_2193,0,1,0,0,0,0,0,0,0,0,0,0,0
9618,BoostIO_Boostnote_22,0,1,0,0,0,0,0,0,0,0,0,0,0
16514,BoostIO_Boostnote_2229,0,1,0,0,0,0,0,0,0,0,0,0,0
45315,BoostIO_Boostnote_2293,0,1,0,0,0,0,0,0,0,0,0,0,0
35768,BoostIO_Boostnote_2317,0,1,0,0,0,0,0,0,0,0,0,0,0
2323,BoostIO_Boostnote_2366,0,1,0,0,0,0,0,0,0,0,0,0,0
8902,BoostIO_Boostnote_2370,0,1,0,0,0,0,0,0,0,0,0,0,0
20203,BoostIO_Boostnote_2376,0,1,0,0,0,0,0,0,0,0,0,0,0
69618,BoostIO_Boostnote_2384,0,1,0,0,0,0,0,0,0,0,0,0,0
20860,BoostIO_Boostnote_24,0,1,0,0,0,0,0,0,0,0,0,0,0
18318,BoostIO_Boostnote_25,0,1,0,0,0,0,0,0,0,0,0,0,0
72403,BoostIO_Boostnote_251,0,1,0,0,0,0,0,0,0,0,0,0,0
50026,BoostIO_Boostnote_2523,0,1,0,0,0,0,0,0,0,0,0,0,0
67195,BoostIO_Boostnote_2555,0,1,0,0,0,0,0,0,0,0,0,0,0
5876,BoostIO_Boostnote_2577,0,1,0,0,0,0,0,0,0,0,0,0,0
18292,BoostIO_Boostnote_2607,0,1,0,0,0,0,0,0,0,0,0,0,0
73939,BoostIO_Boostnote_2608,0,1,0,0,0,0,0,0,0,0,0,0,0
59964,BoostIO_Boostnote_2653,0,1,0,0,0,0,0,0,0,0,0,0,0
45494,BoostIO_Boostnote_2708,0,1,0,0,0,0,0,0,0,0,0,0,0
49591,BoostIO_Boostnote_2709,0,1,0,0,0,0,0,0,0,0,0,0,0
65969,BoostIO_Boostnote_2718,0,1,0,0,0,0,0,0,0,0,0,0,0
56582,BoostIO_Boostnote_2726,0,1,0,0,0,0,0,0,0,0,0,0,0
73538,BoostIO_Boostnote_2754,0,1,0,0,0,0,0,0,0,0,0,0,0
72270,BoostIO_Boostnote_279,0,1,0,0,0,0,0,0,0,0,0,0,0
82986,BoostIO_Boostnote_280,0,1,0,0,0,0,0,0,0,0,0,0,0
81632,BoostIO_Boostnote_2803,0,1,0,0,0,0,0,0,0,0,0,0,0
74446,BoostIO_Boostnote_2807,0,1,0,0,0,0,0,0,0,0,0,0,0
80095,BoostIO_Boostnote_2816,0,1,0,0,0,0,0,0,0,0,0,0,0
9374,BoostIO_Boostnote_2827,0,1,0,0,0,0,0,0,0,0,0,0,0
87339,BoostIO_Boostnote_2828,0,1,0,0,0,0,0,0,0,0,0,0,0
53832,BoostIO_Boostnote_2859,0,1,0,0,0,0,0,0,0,0,0,0,0
48549,BoostIO_Boostnote_2866,0,1,0,0,0,0,0,0,0,0,0,0,0
46593,BoostIO_Boostnote_2873,0,1,0,0,0,0,0,0,0,0,0,0,0
23878,BoostIO_Boostnote_2885,0,1,0,0,0,0,0,0,0,0,0,0,0
87978,BoostIO_Boostnote_2974,0,1,0,0,0,0,0,0,0,0,0,0,0
30415,BoostIO_Boostnote_3018,0,1,0,0,0,0,0,0,0,0,0,0,0
70219,BoostIO_Boostnote_3058,0,1,0,0,0,0,0,0,0,0,0,0,0
81250,BoostIO_Boostnote_3089,0,1,0,0,0,0,0,0,0,0,0,0,0
8091,BoostIO_Boostnote_3090,0,1,0,0,0,0,0,0,0,0,0,0,0
75415,BoostIO_Boostnote_3098,0,1,0,0,0,0,0,0,0,0,0,0,0
83920,BoostIO_Boostnote_3100,0,1,0,0,0,0,0,0,0,0,0,0,0
88896,BoostIO_Boostnote_3101,0,1,0,0,0,0,0,0,0,0,0,0,0
17033,BoostIO_Boostnote_3135,0,1,0,0,0,0,0,0,0,0,0,0,0
38979,BoostIO_Boostnote_3140,0,1,0,0,0,0,0,0,0,0,0,0,0
22805,BoostIO_Boostnote_3190,0,1,0,0,0,0,0,0,0,0,0,0,0
43214,BoostIO_Boostnote_3209,0,1,0,0,0,0,0,0,0,0,0,0,0
26347,BoostIO_Boostnote_3218,0,1,0,0,0,0,0,0,0,0,0,0,0
29478,BoostIO_Boostnote_3232,0,1,0,0,0,0,0,0,0,0,0,0,0
7112,BoostIO_Boostnote_3251,0,1,0,0,0,0,0,0,0,0,0,0,0
82010,BoostIO_Boostnote_3260,0,1,0,0,0,0,0,0,0,0,0,0,0
71816,BoostIO_Boostnote_3312,0,1,0,0,0,0,0,0,0,0,0,0,0
84537,BoostIO_Boostnote_3316,0,1,0,0,0,0,0,0,0,0,0,0,0
75973,BoostIO_Boostnote_332,0,1,0,0,0,0,0,0,0,0,0,0,0
85954,BoostIO_Boostnote_335,0,1,0,0,0,0,0,0,0,0,0,0,0
45580,BoostIO_Boostnote_3364,0,1,0,0,0,0,0,0,0,0,0,0,0
1610,BoostIO_Boostnote_34,0,1,0,0,0,0,0,0,0,0,0,0,0
27189,BoostIO_Boostnote_3422,0,1,0,0,0,0,0,0,0,0,0,0,0
84585,BoostIO_Boostnote_3470,0,1,0,0,0,0,0,0,0,0,0,0,0
10064,BoostIO_Boostnote_3495,0,1,0,0,0,0,0,0,0,0,0,0,0
68390,BoostIO_Boostnote_3501,0,1,0,0,0,0,0,0,0,0,0,0,0
24621,BoostIO_Boostnote_366,0,1,0,0,0,0,0,0,0,0,0,0,0
41417,BoostIO_Boostnote_377,0,1,0,0,0,0,0,0,0,0,0,0,0
64005,BoostIO_Boostnote_395,0,1,0,0,0,0,0,0,0,0,0,0,0
30180,BoostIO_Boostnote_403,0,1,0,0,0,0,0,0,0,0,0,0,0
24534,BoostIO_Boostnote_414,0,1,0,0,0,0,0,0,0,0,0,0,0
46998,BoostIO_Boostnote_421,0,1,0,0,0,0,0,0,0,0,0,0,0
80395,BoostIO_Boostnote_444,0,1,0,0,0,0,0,0,0,0,0,0,0
70098,BoostIO_Boostnote_494,0,1,0,0,0,0,0,0,0,0,0,0,0
75568,BoostIO_Boostnote_497,0,1,0,0,0,0,0,0,0,0,0,0,0
68511,BoostIO_Boostnote_5,0,1,0,0,0,0,0,0,0,0,0,0,0
78082,BoostIO_Boostnote_534,0,1,0,0,0,0,0,0,0,0,0,0,0
31896,BoostIO_Boostnote_55,0,1,0,0,0,0,0,0,0,0,0,0,0
39212,BoostIO_Boostnote_559,0,1,0,0,0,0,0,0,0,0,0,0,0
26412,BoostIO_Boostnote_56,0,1,0,0,0,0,0,0,0,0,0,0,0
39401,BoostIO_Boostnote_565,0,1,0,0,0,0,0,0,0,0,0,0,0
24026,BoostIO_Boostnote_57,0,1,0,0,0,0,0,0,0,0,0,0,0
57278,BoostIO_Boostnote_64,0,1,0,0,0,0,0,0,0,0,0,0,0
59963,BoostIO_Boostnote_65,0,1,0,0,0,0,0,0,0,0,0,0,0
7227,BoostIO_Boostnote_676,0,1,0,0,0,0,0,0,0,0,0,0,0
1044,BoostIO_Boostnote_729,0,1,0,0,0,0,0,0,0,0,0,0,0
32725,BoostIO_Boostnote_748,0,1,0,0,0,0,0,0,0,0,0,0,0
52004,BoostIO_Boostnote_75,0,1,0,0,0,0,0,0,0,0,0,0,0
