,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
60371,Automattic_simplenote-electron_1189,0,0,0,0,0,0,0,0,1,0,0,0,0
53028,Automattic_simplenote-electron_1204,0,0,0,0,0,0,0,0,1,0,0,0,0
41617,Automattic_simplenote-electron_1223,0,0,0,0,0,0,0,0,1,0,0,0,0
25108,Automattic_simplenote-electron_1232,0,0,0,0,0,0,0,0,1,0,0,0,0
36704,Automattic_simplenote-electron_1235,0,0,0,0,0,0,0,0,1,0,0,0,0
42220,Automattic_simplenote-electron_1236,0,0,0,0,0,0,0,0,1,0,0,0,0
52872,Automattic_simplenote-electron_1238,0,0,0,0,0,0,0,0,1,0,0,0,0
19305,Automattic_simplenote-electron_1240,0,0,0,0,0,0,0,0,1,0,0,0,0
19820,Automattic_simplenote-electron_1255,0,0,0,0,0,0,0,0,1,0,0,0,0
70064,Automattic_simplenote-electron_1259,0,0,0,0,0,0,0,0,1,0,0,0,0
62019,Automattic_simplenote-electron_1438,0,0,0,0,0,0,0,0,1,0,0,0,0
21985,Automattic_simplenote-electron_1453,0,0,0,0,0,0,0,0,1,0,0,0,0
2851,Automattic_simplenote-electron_1536,0,0,0,0,0,0,0,0,1,0,0,0,0
30923,Automattic_simplenote-electron_1556,0,0,0,0,0,0,0,0,1,0,0,0,0
14204,Automattic_simplenote-electron_157,0,0,0,0,0,0,0,0,1,0,0,0,0
64403,Automattic_simplenote-electron_1571,0,0,0,0,0,0,0,0,1,0,0,0,0
42104,Automattic_simplenote-electron_1578,0,0,0,0,0,0,0,0,1,0,0,0,0
4251,Automattic_simplenote-electron_1640,0,0,0,0,0,0,0,0,1,0,0,0,0
88130,Automattic_simplenote-electron_1670,0,0,0,0,0,0,0,0,1,0,0,0,0
82797,Automattic_simplenote-electron_1698,0,0,0,0,0,0,0,0,1,0,0,0,0
33042,Automattic_simplenote-electron_17,0,0,0,0,0,0,0,0,1,0,0,0,0
1871,Automattic_simplenote-electron_1709,0,0,0,0,0,0,0,0,1,0,0,0,0
40960,Automattic_simplenote-electron_1747,0,0,0,0,0,0,0,0,1,0,0,0,0
59576,Automattic_simplenote-electron_1764,0,0,0,0,0,0,0,0,1,0,0,0,0
40185,Automattic_simplenote-electron_1800,0,0,0,0,0,0,0,0,1,0,0,0,0
23206,Automattic_simplenote-electron_1805,0,0,0,0,0,0,0,0,1,0,0,0,0
88195,Automattic_simplenote-electron_1843,0,0,0,0,0,0,0,0,1,0,0,0,0
1409,Automattic_simplenote-electron_1906,0,0,0,0,0,0,0,0,1,0,0,0,0
2253,Automattic_simplenote-electron_193,0,0,0,0,0,0,0,0,1,0,0,0,0
7388,Automattic_simplenote-electron_1939,0,0,0,0,0,0,0,0,1,0,0,0,0
76894,Automattic_simplenote-electron_239,0,0,0,0,0,0,0,0,1,0,0,0,0
62700,Automattic_simplenote-electron_275,0,0,0,0,0,0,0,0,1,0,0,0,0
65032,Automattic_simplenote-electron_300,0,0,0,0,0,0,0,0,1,0,0,0,0
41018,Automattic_simplenote-electron_308,0,0,0,0,0,0,0,0,1,0,0,0,0
54109,Automattic_simplenote-electron_312,0,0,0,0,0,0,0,0,1,0,0,0,0
35667,Automattic_simplenote-electron_323,0,0,0,0,0,0,0,0,1,0,0,0,0
29944,Automattic_simplenote-electron_326,0,0,0,0,0,0,0,0,1,0,0,0,0
41217,Automattic_simplenote-electron_334,0,0,0,0,0,0,0,0,1,0,0,0,0
13013,Automattic_simplenote-electron_383,0,0,0,0,0,0,0,0,1,0,0,0,0
13306,Automattic_simplenote-electron_426,0,0,0,0,0,0,0,0,1,0,0,0,0
42738,Automattic_simplenote-electron_447,0,0,0,0,0,0,0,0,1,0,0,0,0
37190,Automattic_simplenote-electron_450,0,0,0,0,0,0,0,0,1,0,0,0,0
24253,Automattic_simplenote-electron_457,0,0,0,0,0,0,0,0,1,0,0,0,0
52168,Automattic_simplenote-electron_461,0,0,0,0,0,0,0,0,1,0,0,0,0
46551,Automattic_simplenote-electron_462,0,0,0,0,0,0,0,0,1,0,0,0,0
31641,Automattic_simplenote-electron_469,0,0,0,0,0,0,0,0,1,0,0,0,0
65708,Automattic_simplenote-electron_512,0,0,0,0,0,0,0,0,1,0,0,0,0
51445,Automattic_simplenote-electron_515,0,0,0,0,0,0,0,0,1,0,0,0,0
40421,Automattic_simplenote-electron_532,0,0,0,0,0,0,0,0,1,0,0,0,0
1216,Automattic_simplenote-electron_540,0,0,0,0,0,0,0,0,1,0,0,0,0
71255,Automattic_simplenote-electron_548,0,0,0,0,0,0,0,0,1,0,0,0,0
71375,Automattic_simplenote-electron_560,0,0,0,0,0,0,0,0,1,0,0,0,0
68129,Automattic_simplenote-electron_561,0,0,0,0,0,0,0,0,1,0,0,0,0
73573,Automattic_simplenote-electron_562,0,0,0,0,0,0,0,0,1,0,0,0,0
67568,Automattic_simplenote-electron_57,0,0,0,0,0,0,0,0,1,0,0,0,0
6341,Automattic_simplenote-electron_580,0,0,0,0,0,0,0,0,1,0,0,0,0
6503,Automattic_simplenote-electron_594,0,0,0,0,0,0,0,0,1,0,0,0,0
36319,Automattic_simplenote-electron_647,0,0,0,0,0,0,0,0,1,0,0,0,0
64072,Automattic_simplenote-electron_665,0,0,0,0,0,0,0,0,1,0,0,0,0
58488,Automattic_simplenote-electron_672,0,0,0,0,0,0,0,0,1,0,0,0,0
25802,Automattic_simplenote-electron_683,0,0,0,0,0,0,0,0,1,0,0,0,0
31459,Automattic_simplenote-electron_694,0,0,0,0,0,0,0,0,1,0,0,0,0
24658,Automattic_simplenote-electron_696,0,0,0,0,0,0,0,0,1,0,0,0,0
62004,Automattic_simplenote-electron_705,0,0,0,0,0,0,0,0,1,0,0,0,0
60713,Automattic_simplenote-electron_713,0,0,0,0,0,0,0,0,1,0,0,0,0
39601,Automattic_simplenote-electron_718,0,0,0,0,0,0,0,0,1,0,0,0,0
16255,Automattic_simplenote-electron_745,0,0,0,0,0,0,0,0,1,0,0,0,0
67423,Automattic_simplenote-electron_763,0,0,0,0,0,0,0,0,1,0,0,0,0
10586,Automattic_simplenote-electron_768,0,0,0,0,0,0,0,0,1,0,0,0,0
72971,Automattic_simplenote-electron_774,0,0,0,0,0,0,0,0,1,0,0,0,0
72157,Automattic_simplenote-electron_776,0,0,0,0,0,0,0,0,1,0,0,0,0
67173,Automattic_simplenote-electron_788,0,0,0,0,0,0,0,0,1,0,0,0,0
11112,Automattic_simplenote-electron_797,0,0,0,0,0,0,0,0,1,0,0,0,0
37049,Automattic_simplenote-electron_875,0,0,0,0,0,0,0,0,1,0,0,0,0
52970,Automattic_simplenote-electron_893,0,0,0,0,0,0,0,0,1,0,0,0,0
77886,Automattic_simplenote-electron_946,0,0,0,0,0,0,0,0,1,0,0,0,0
35299,BoostIO_BoostNote.next_245,0,0,0,0,0,0,0,0,1,0,0,0,0
75308,BoostIO_BoostNote.next_25,0,0,0,0,0,0,0,0,1,0,0,0,0
26157,BoostIO_BoostNote.next_281,0,0,0,0,0,0,0,0,1,0,0,0,0
29977,BoostIO_BoostNote.next_283,0,0,0,0,0,0,0,0,1,0,0,0,0
63228,BoostIO_BoostNote.next_298,0,0,0,0,0,0,0,0,1,0,0,0,0
65193,BoostIO_BoostNote.next_299,0,0,0,0,0,0,0,0,1,0,0,0,0
75458,BoostIO_BoostNote.next_30,0,0,0,0,0,0,0,0,1,0,0,0,0
51171,BoostIO_BoostNote.next_315,0,0,0,0,0,0,0,0,1,0,0,0,0
28802,BoostIO_BoostNote.next_320,0,0,0,0,0,0,0,0,1,0,0,0,0
38155,BoostIO_BoostNote.next_330,0,0,0,0,0,0,0,0,1,0,0,0,0
34599,BoostIO_BoostNote.next_331,0,0,0,0,0,0,0,0,1,0,0,0,0
23103,BoostIO_BoostNote.next_337,0,0,0,0,0,0,0,0,1,0,0,0,0
80610,BoostIO_BoostNote.next_34,0,0,0,0,0,0,0,0,1,0,0,0,0
53044,BoostIO_BoostNote.next_46,0,0,0,0,0,0,0,0,1,0,0,0,0
64250,BoostIO_BoostNote.next_69,0,0,0,0,0,0,0,0,1,0,0,0,0
66769,BoostIO_Boostnote_1007,0,0,0,0,0,0,0,0,1,0,0,0,0
5607,BoostIO_Boostnote_1040,0,0,0,0,0,0,0,0,1,0,0,0,0
11564,BoostIO_Boostnote_1047,0,0,0,0,0,0,0,0,1,0,0,0,0
67246,BoostIO_Boostnote_1048,0,0,0,0,0,0,0,0,1,0,0,0,0
17145,BoostIO_Boostnote_1050,0,0,0,0,0,0,0,0,1,0,0,0,0
11457,BoostIO_Boostnote_1053,0,0,0,0,0,0,0,0,1,0,0,0,0
5147,BoostIO_Boostnote_1097,0,0,0,0,0,0,0,0,1,0,0,0,0
2372,BoostIO_Boostnote_1109,0,0,0,0,0,0,0,0,1,0,0,0,0
19070,BoostIO_Boostnote_1130,0,0,0,0,0,0,0,0,1,0,0,0,0
20118,BoostIO_Boostnote_1131,0,0,0,0,0,0,0,0,1,0,0,0,0
63939,BoostIO_Boostnote_1199,0,0,0,0,0,0,0,0,1,0,0,0,0
45508,BoostIO_Boostnote_1201,0,0,0,0,0,0,0,0,1,0,0,0,0
82037,BoostIO_Boostnote_121,0,0,0,0,0,0,0,0,1,0,0,0,0
17761,BoostIO_Boostnote_1246,0,0,0,0,0,0,0,0,1,0,0,0,0
73343,BoostIO_Boostnote_1261,0,0,0,0,0,0,0,0,1,0,0,0,0
82671,BoostIO_Boostnote_1265,0,0,0,0,0,0,0,0,1,0,0,0,0
79023,BoostIO_Boostnote_1270,0,0,0,0,0,0,0,0,1,0,0,0,0
1073,BoostIO_Boostnote_1280,0,0,0,0,0,0,0,0,1,0,0,0,0
20996,BoostIO_Boostnote_1290,0,0,0,0,0,0,0,0,1,0,0,0,0
12586,BoostIO_Boostnote_1292,0,0,0,0,0,0,0,0,1,0,0,0,0
76643,BoostIO_Boostnote_1314,0,0,0,0,0,0,0,0,1,0,0,0,0
71089,BoostIO_Boostnote_133,0,0,0,0,0,0,0,0,1,0,0,0,0
18476,BoostIO_Boostnote_1332,0,0,0,0,0,0,0,0,1,0,0,0,0
9716,BoostIO_Boostnote_1335,0,0,0,0,0,0,0,0,1,0,0,0,0
79539,BoostIO_Boostnote_1338,0,0,0,0,0,0,0,0,1,0,0,0,0
79840,BoostIO_Boostnote_134,0,0,0,0,0,0,0,0,1,0,0,0,0
48736,BoostIO_Boostnote_1348,0,0,0,0,0,0,0,0,1,0,0,0,0
37498,BoostIO_Boostnote_1353,0,0,0,0,0,0,0,0,1,0,0,0,0
62973,BoostIO_Boostnote_1358,0,0,0,0,0,0,0,0,1,0,0,0,0
48778,BoostIO_Boostnote_1360,0,0,0,0,0,0,0,0,1,0,0,0,0
57600,BoostIO_Boostnote_1373,0,0,0,0,0,0,0,0,1,0,0,0,0
54335,BoostIO_Boostnote_1377,0,0,0,0,0,0,0,0,1,0,0,0,0
43242,BoostIO_Boostnote_1378,0,0,0,0,0,0,0,0,1,0,0,0,0
35578,BoostIO_Boostnote_1385,0,0,0,0,0,0,0,0,1,0,0,0,0
59621,BoostIO_Boostnote_1399,0,0,0,0,0,0,0,0,1,0,0,0,0
70901,BoostIO_Boostnote_14,0,0,0,0,0,0,0,0,1,0,0,0,0
65231,BoostIO_Boostnote_141,0,0,0,0,0,0,0,0,1,0,0,0,0
51848,BoostIO_Boostnote_1410,0,0,0,0,0,0,0,0,1,0,0,0,0
40843,BoostIO_Boostnote_1423,0,0,0,0,0,0,0,0,1,0,0,0,0
23934,BoostIO_Boostnote_1426,0,0,0,0,0,0,0,0,1,0,0,0,0
26505,BoostIO_Boostnote_1427,0,0,0,0,0,0,0,0,1,0,0,0,0
59853,BoostIO_Boostnote_1428,0,0,0,0,0,0,0,0,1,0,0,0,0
87556,BoostIO_Boostnote_1460,0,0,0,0,0,0,0,0,1,0,0,0,0
73988,BoostIO_Boostnote_1467,0,0,0,0,0,0,0,0,1,0,0,0,0
74055,BoostIO_Boostnote_1473,0,0,0,0,0,0,0,0,1,0,0,0,0
3912,BoostIO_Boostnote_1478,0,0,0,0,0,0,0,0,1,0,0,0,0
9327,BoostIO_Boostnote_1490,0,0,0,0,0,0,0,0,1,0,0,0,0
67708,BoostIO_Boostnote_1504,0,0,0,0,0,0,0,0,1,0,0,0,0
73331,BoostIO_Boostnote_1507,0,0,0,0,0,0,0,0,1,0,0,0,0
73272,BoostIO_Boostnote_1513,0,0,0,0,0,0,0,0,1,0,0,0,0
78963,BoostIO_Boostnote_1516,0,0,0,0,0,0,0,0,1,0,0,0,0
17696,BoostIO_Boostnote_1520,0,0,0,0,0,0,0,0,1,0,0,0,0
4735,BoostIO_Boostnote_1530,0,0,0,0,0,0,0,0,1,0,0,0,0
6411,BoostIO_Boostnote_1532,0,0,0,0,0,0,0,0,1,0,0,0,0
21383,BoostIO_Boostnote_1535,0,0,0,0,0,0,0,0,1,0,0,0,0
23127,BoostIO_Boostnote_1546,0,0,0,0,0,0,0,0,1,0,0,0,0
65390,BoostIO_Boostnote_155,0,0,0,0,0,0,0,0,1,0,0,0,0
66083,BoostIO_Boostnote_1563,0,0,0,0,0,0,0,0,1,0,0,0,0
51143,BoostIO_Boostnote_1564,0,0,0,0,0,0,0,0,1,0,0,0,0
41306,BoostIO_Boostnote_1609,0,0,0,0,0,0,0,0,1,0,0,0,0
25592,BoostIO_Boostnote_1619,0,0,0,0,0,0,0,0,1,0,0,0,0
42359,BoostIO_Boostnote_1620,0,0,0,0,0,0,0,0,1,0,0,0,0
24628,BoostIO_Boostnote_1624,0,0,0,0,0,0,0,0,1,0,0,0,0
31480,BoostIO_Boostnote_1626,0,0,0,0,0,0,0,0,1,0,0,0,0
63507,BoostIO_Boostnote_1628,0,0,0,0,0,0,0,0,1,0,0,0,0
36831,BoostIO_Boostnote_1637,0,0,0,0,0,0,0,0,1,0,0,0,0
13601,BoostIO_Boostnote_1641,0,0,0,0,0,0,0,0,1,0,0,0,0
2265,BoostIO_Boostnote_1647,0,0,0,0,0,0,0,0,1,0,0,0,0
14419,BoostIO_Boostnote_1654,0,0,0,0,0,0,0,0,1,0,0,0,0
20123,BoostIO_Boostnote_1657,0,0,0,0,0,0,0,0,1,0,0,0,0
86802,BoostIO_Boostnote_1662,0,0,0,0,0,0,0,0,1,0,0,0,0
14625,BoostIO_Boostnote_1668,0,0,0,0,0,0,0,0,1,0,0,0,0
13467,BoostIO_Boostnote_1669,0,0,0,0,0,0,0,0,1,0,0,0,0
69079,BoostIO_Boostnote_1672,0,0,0,0,0,0,0,0,1,0,0,0,0
80486,BoostIO_Boostnote_1674,0,0,0,0,0,0,0,0,1,0,0,0,0
19643,BoostIO_Boostnote_1680,0,0,0,0,0,0,0,0,1,0,0,0,0
14211,BoostIO_Boostnote_1683,0,0,0,0,0,0,0,0,1,0,0,0,0
86136,BoostIO_Boostnote_1688,0,0,0,0,0,0,0,0,1,0,0,0,0
89025,BoostIO_Boostnote_1702,0,0,0,0,0,0,0,0,1,0,0,0,0
72653,BoostIO_Boostnote_1705,0,0,0,0,0,0,0,0,1,0,0,0,0
26518,BoostIO_Boostnote_171,0,0,0,0,0,0,0,0,1,0,0,0,0
26,BoostIO_Boostnote_1727,0,0,0,0,0,0,0,0,1,0,0,0,0
78138,BoostIO_Boostnote_1728,0,0,0,0,0,0,0,0,1,0,0,0,0
11192,BoostIO_Boostnote_1731,0,0,0,0,0,0,0,0,1,0,0,0,0
44813,BoostIO_Boostnote_1765,0,0,0,0,0,0,0,0,1,0,0,0,0
50421,BoostIO_Boostnote_1766,0,0,0,0,0,0,0,0,1,0,0,0,0
44665,BoostIO_Boostnote_1768,0,0,0,0,0,0,0,0,1,0,0,0,0
50178,BoostIO_Boostnote_1770,0,0,0,0,0,0,0,0,1,0,0,0,0
50360,BoostIO_Boostnote_1772,0,0,0,0,0,0,0,0,1,0,0,0,0
34314,BoostIO_Boostnote_1781,0,0,0,0,0,0,0,0,1,0,0,0,0
22831,BoostIO_Boostnote_1787,0,0,0,0,0,0,0,0,1,0,0,0,0
36657,BoostIO_Boostnote_1810,0,0,0,0,0,0,0,0,1,0,0,0,0
41606,BoostIO_Boostnote_1812,0,0,0,0,0,0,0,0,1,0,0,0,0
42250,BoostIO_Boostnote_1813,0,0,0,0,0,0,0,0,1,0,0,0,0
64909,BoostIO_Boostnote_182,0,0,0,0,0,0,0,0,1,0,0,0,0
53265,BoostIO_Boostnote_1820,0,0,0,0,0,0,0,0,1,0,0,0,0
36225,BoostIO_Boostnote_1839,0,0,0,0,0,0,0,0,1,0,0,0,0
69803,BoostIO_Boostnote_1840,0,0,0,0,0,0,0,0,1,0,0,0,0
81214,BoostIO_Boostnote_1846,0,0,0,0,0,0,0,0,1,0,0,0,0
52059,BoostIO_Boostnote_185,0,0,0,0,0,0,0,0,1,0,0,0,0
85817,BoostIO_Boostnote_1893,0,0,0,0,0,0,0,0,1,0,0,0,0
70208,BoostIO_Boostnote_1897,0,0,0,0,0,0,0,0,1,0,0,0,0
72071,BoostIO_Boostnote_1908,0,0,0,0,0,0,0,0,1,0,0,0,0
73185,BoostIO_Boostnote_1922,0,0,0,0,0,0,0,0,1,0,0,0,0
48503,BoostIO_Boostnote_193,0,0,0,0,0,0,0,0,1,0,0,0,0
77527,BoostIO_Boostnote_1937,0,0,0,0,0,0,0,0,1,0,0,0,0
50946,BoostIO_Boostnote_1941,0,0,0,0,0,0,0,0,1,0,0,0,0
28442,BoostIO_Boostnote_1948,0,0,0,0,0,0,0,0,1,0,0,0,0
56224,BoostIO_Boostnote_1950,0,0,0,0,0,0,0,0,1,0,0,0,0
55352,BoostIO_Boostnote_1954,0,0,0,0,0,0,0,0,1,0,0,0,0
27510,BoostIO_Boostnote_1962,0,0,0,0,0,0,0,0,1,0,0,0,0
55519,BoostIO_Boostnote_1968,0,0,0,0,0,0,0,0,1,0,0,0,0
61283,BoostIO_Boostnote_1986,0,0,0,0,0,0,0,0,1,0,0,0,0
61305,BoostIO_Boostnote_1992,0,0,0,0,0,0,0,0,1,0,0,0,0
45024,BoostIO_Boostnote_1995,0,0,0,0,0,0,0,0,1,0,0,0,0
4716,BoostIO_Boostnote_2011,0,0,0,0,0,0,0,0,1,0,0,0,0
6618,BoostIO_Boostnote_2013,0,0,0,0,0,0,0,0,1,0,0,0,0
67903,BoostIO_Boostnote_2025,0,0,0,0,0,0,0,0,1,0,0,0,0
73440,BoostIO_Boostnote_2026,0,0,0,0,0,0,0,0,1,0,0,0,0
71620,BoostIO_Boostnote_2030,0,0,0,0,0,0,0,0,1,0,0,0,0
73512,BoostIO_Boostnote_2032,0,0,0,0,0,0,0,0,1,0,0,0,0
798,BoostIO_Boostnote_2038,0,0,0,0,0,0,0,0,1,0,0,0,0
51315,BoostIO_Boostnote_2051,0,0,0,0,0,0,0,0,1,0,0,0,0
45617,BoostIO_Boostnote_2052,0,0,0,0,0,0,0,0,1,0,0,0,0
23414,BoostIO_Boostnote_2067,0,0,0,0,0,0,0,0,1,0,0,0,0
23305,BoostIO_Boostnote_2073,0,0,0,0,0,0,0,0,1,0,0,0,0
61303,BoostIO_Boostnote_208,0,0,0,0,0,0,0,0,1,0,0,0,0
60359,BoostIO_Boostnote_2082,0,0,0,0,0,0,0,0,1,0,0,0,0
56966,BoostIO_Boostnote_2083,0,0,0,0,0,0,0,0,1,0,0,0,0
48986,BoostIO_Boostnote_2084,0,0,0,0,0,0,0,0,1,0,0,0,0
43482,BoostIO_Boostnote_2088,0,0,0,0,0,0,0,0,1,0,0,0,0
55924,BoostIO_Boostnote_209,0,0,0,0,0,0,0,0,1,0,0,0,0
65885,BoostIO_Boostnote_2095,0,0,0,0,0,0,0,0,1,0,0,0,0
26863,BoostIO_Boostnote_2099,0,0,0,0,0,0,0,0,1,0,0,0,0
43192,BoostIO_Boostnote_2117,0,0,0,0,0,0,0,0,1,0,0,0,0
35281,BoostIO_Boostnote_2129,0,0,0,0,0,0,0,0,1,0,0,0,0
54246,BoostIO_Boostnote_2130,0,0,0,0,0,0,0,0,1,0,0,0,0
82154,BoostIO_Boostnote_2142,0,0,0,0,0,0,0,0,1,0,0,0,0
76391,BoostIO_Boostnote_2147,0,0,0,0,0,0,0,0,1,0,0,0,0
20919,BoostIO_Boostnote_2160,0,0,0,0,0,0,0,0,1,0,0,0,0
87527,BoostIO_Boostnote_2169,0,0,0,0,0,0,0,0,1,0,0,0,0
76091,BoostIO_Boostnote_2184,0,0,0,0,0,0,0,0,1,0,0,0,0
14843,BoostIO_Boostnote_2188,0,0,0,0,0,0,0,0,1,0,0,0,0
81859,BoostIO_Boostnote_2195,0,0,0,0,0,0,0,0,1,0,0,0,0
11321,BoostIO_Boostnote_2200,0,0,0,0,0,0,0,0,1,0,0,0,0
214,BoostIO_Boostnote_2212,0,0,0,0,0,0,0,0,1,0,0,0,0
16893,BoostIO_Boostnote_2217,0,0,0,0,0,0,0,0,1,0,0,0,0
72529,BoostIO_Boostnote_2218,0,0,0,0,0,0,0,0,1,0,0,0,0
83613,BoostIO_Boostnote_2220,0,0,0,0,0,0,0,0,1,0,0,0,0
78176,BoostIO_Boostnote_2221,0,0,0,0,0,0,0,0,1,0,0,0,0
72721,BoostIO_Boostnote_2224,0,0,0,0,0,0,0,0,1,0,0,0,0
67287,BoostIO_Boostnote_2227,0,0,0,0,0,0,0,0,1,0,0,0,0
72292,BoostIO_Boostnote_2232,0,0,0,0,0,0,0,0,1,0,0,0,0
67132,BoostIO_Boostnote_2233,0,0,0,0,0,0,0,0,1,0,0,0,0
83714,BoostIO_Boostnote_2236,0,0,0,0,0,0,0,0,1,0,0,0,0
89187,BoostIO_Boostnote_2237,0,0,0,0,0,0,0,0,1,0,0,0,0
55899,BoostIO_Boostnote_2242,0,0,0,0,0,0,0,0,1,0,0,0,0
44999,BoostIO_Boostnote_2244,0,0,0,0,0,0,0,0,1,0,0,0,0
50533,BoostIO_Boostnote_2247,0,0,0,0,0,0,0,0,1,0,0,0,0
44503,BoostIO_Boostnote_2249,0,0,0,0,0,0,0,0,1,0,0,0,0
50101,BoostIO_Boostnote_2251,0,0,0,0,0,0,0,0,1,0,0,0,0
55562,BoostIO_Boostnote_2252,0,0,0,0,0,0,0,0,1,0,0,0,0
27890,BoostIO_Boostnote_2258,0,0,0,0,0,0,0,0,1,0,0,0,0
44691,BoostIO_Boostnote_2275,0,0,0,0,0,0,0,0,1,0,0,0,0
33737,BoostIO_Boostnote_2277,0,0,0,0,0,0,0,0,1,0,0,0,0
50153,BoostIO_Boostnote_2279,0,0,0,0,0,0,0,0,1,0,0,0,0
45370,BoostIO_Boostnote_2287,0,0,0,0,0,0,0,0,1,0,0,0,0
55229,BoostIO_Boostnote_2291,0,0,0,0,0,0,0,0,1,0,0,0,0
56346,BoostIO_Boostnote_2295,0,0,0,0,0,0,0,0,1,0,0,0,0
61737,BoostIO_Boostnote_2296,0,0,0,0,0,0,0,0,1,0,0,0,0
42532,BoostIO_Boostnote_2315,0,0,0,0,0,0,0,0,1,0,0,0,0
48215,BoostIO_Boostnote_2319,0,0,0,0,0,0,0,0,1,0,0,0,0
63517,BoostIO_Boostnote_2321,0,0,0,0,0,0,0,0,1,0,0,0,0
41539,BoostIO_Boostnote_2328,0,0,0,0,0,0,0,0,1,0,0,0,0
53620,BoostIO_Boostnote_2332,0,0,0,0,0,0,0,0,1,0,0,0,0
52641,BoostIO_Boostnote_2333,0,0,0,0,0,0,0,0,1,0,0,0,0
80292,BoostIO_Boostnote_2341,0,0,0,0,0,0,0,0,1,0,0,0,0
13603,BoostIO_Boostnote_2348,0,0,0,0,0,0,0,0,1,0,0,0,0
75807,BoostIO_Boostnote_2351,0,0,0,0,0,0,0,0,1,0,0,0,0
69368,BoostIO_Boostnote_2353,0,0,0,0,0,0,0,0,1,0,0,0,0
81570,BoostIO_Boostnote_2354,0,0,0,0,0,0,0,0,1,0,0,0,0
61703,BoostIO_Boostnote_236,0,0,0,0,0,0,0,0,1,0,0,0,0
20282,BoostIO_Boostnote_2362,0,0,0,0,0,0,0,0,1,0,0,0,0
2426,BoostIO_Boostnote_2372,0,0,0,0,0,0,0,0,1,0,0,0,0
3259,BoostIO_Boostnote_2373,0,0,0,0,0,0,0,0,1,0,0,0,0
13424,BoostIO_Boostnote_2374,0,0,0,0,0,0,0,0,1,0,0,0,0
14741,BoostIO_Boostnote_2375,0,0,0,0,0,0,0,0,1,0,0,0,0
18998,BoostIO_Boostnote_2377,0,0,0,0,0,0,0,0,1,0,0,0,0
75946,BoostIO_Boostnote_2379,0,0,0,0,0,0,0,0,1,0,0,0,0
69840,BoostIO_Boostnote_2385,0,0,0,0,0,0,0,0,1,0,0,0,0
75183,BoostIO_Boostnote_2393,0,0,0,0,0,0,0,0,1,0,0,0,0
70239,BoostIO_Boostnote_2420,0,0,0,0,0,0,0,0,1,0,0,0,0
74931,BoostIO_Boostnote_2422,0,0,0,0,0,0,0,0,1,0,0,0,0
75717,BoostIO_Boostnote_2423,0,0,0,0,0,0,0,0,1,0,0,0,0
87037,BoostIO_Boostnote_2425,0,0,0,0,0,0,0,0,1,0,0,0,0
52735,BoostIO_Boostnote_2441,0,0,0,0,0,0,0,0,1,0,0,0,0
63626,BoostIO_Boostnote_2453,0,0,0,0,0,0,0,0,1,0,0,0,0
52434,BoostIO_Boostnote_2469,0,0,0,0,0,0,0,0,1,0,0,0,0
