,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
84783,Automattic_simplenote-electron_1671,0,0,0,0,0,0,0,0,0,0,0,0,1
16138,Automattic_simplenote-electron_1685,0,0,0,0,0,0,0,0,0,0,0,0,1
17593,Automattic_simplenote-electron_1687,0,0,0,0,0,0,0,0,0,0,0,0,1
12068,Automattic_simplenote-electron_1690,0,0,0,0,0,0,0,0,0,0,0,0,1
79894,Automattic_simplenote-electron_1712,0,0,0,0,0,0,0,0,0,0,0,0,1
15072,Automattic_simplenote-electron_1732,0,0,0,0,0,0,0,0,0,0,0,0,1
9254,Automattic_simplenote-electron_1737,0,0,0,0,0,0,0,0,0,0,0,0,1
59598,Automattic_simplenote-electron_1770,0,0,0,0,0,0,0,0,0,0,0,0,1
2686,Automattic_simplenote-electron_178,0,0,0,0,0,0,0,0,0,0,0,0,1
2911,Automattic_simplenote-electron_179,0,0,0,0,0,0,0,0,0,0,0,0,1
45564,Automattic_simplenote-electron_1824,0,0,0,0,0,0,0,0,0,0,0,0,1
45496,Automattic_simplenote-electron_1830,0,0,0,0,0,0,0,0,0,0,0,0,1
7932,Automattic_simplenote-electron_184,0,0,0,0,0,0,0,0,0,0,0,0,1
71749,Automattic_simplenote-electron_1852,0,0,0,0,0,0,0,0,0,0,0,0,1
82642,Automattic_simplenote-electron_1854,0,0,0,0,0,0,0,0,0,0,0,0,1
82831,Automattic_simplenote-electron_1868,0,0,0,0,0,0,0,0,0,0,0,0,1
79357,Automattic_simplenote-electron_1882,0,0,0,0,0,0,0,0,0,0,0,0,1
61965,Automattic_simplenote-electron_19,0,0,0,0,0,0,0,0,0,0,0,0,1
10179,Automattic_simplenote-electron_224,0,0,0,0,0,0,0,0,0,0,0,0,1
1148,Automattic_simplenote-electron_232,0,0,0,0,0,0,0,0,0,0,0,0,1
21088,Automattic_simplenote-electron_236,0,0,0,0,0,0,0,0,0,0,0,0,1
40300,Automattic_simplenote-electron_268,0,0,0,0,0,0,0,0,0,0,0,0,1
54714,Automattic_simplenote-electron_272,0,0,0,0,0,0,0,0,0,0,0,0,1
60019,Automattic_simplenote-electron_277,0,0,0,0,0,0,0,0,0,0,0,0,1
23115,Automattic_simplenote-electron_292,0,0,0,0,0,0,0,0,0,0,0,0,1
54964,Automattic_simplenote-electron_299,0,0,0,0,0,0,0,0,0,0,0,0,1
63377,Automattic_simplenote-electron_301,0,0,0,0,0,0,0,0,0,0,0,0,1
54037,Automattic_simplenote-electron_306,0,0,0,0,0,0,0,0,0,0,0,0,1
26192,Automattic_simplenote-electron_324,0,0,0,0,0,0,0,0,0,0,0,0,1
24154,Automattic_simplenote-electron_325,0,0,0,0,0,0,0,0,0,0,0,0,1
24305,Automattic_simplenote-electron_331,0,0,0,0,0,0,0,0,0,0,0,0,1
31791,Automattic_simplenote-electron_333,0,0,0,0,0,0,0,0,0,0,0,0,1
42652,Automattic_simplenote-electron_335,0,0,0,0,0,0,0,0,0,0,0,0,1
9186,Automattic_simplenote-electron_378,0,0,0,0,0,0,0,0,0,0,0,0,1
7676,Automattic_simplenote-electron_379,0,0,0,0,0,0,0,0,0,0,0,0,1
2071,Automattic_simplenote-electron_408,0,0,0,0,0,0,0,0,0,0,0,0,1
81748,Automattic_simplenote-electron_412,0,0,0,0,0,0,0,0,0,0,0,0,1
68857,Automattic_simplenote-electron_415,0,0,0,0,0,0,0,0,0,0,0,0,1
1762,Automattic_simplenote-electron_420,0,0,0,0,0,0,0,0,0,0,0,0,1
3741,Automattic_simplenote-electron_435,0,0,0,0,0,0,0,0,0,0,0,0,1
40908,Automattic_simplenote-electron_491,0,0,0,0,0,0,0,0,0,0,0,0,1
60113,Automattic_simplenote-electron_505,0,0,0,0,0,0,0,0,0,0,0,0,1
62778,Automattic_simplenote-electron_507,0,0,0,0,0,0,0,0,0,0,0,0,1
84122,Automattic_simplenote-electron_52,0,0,0,0,0,0,0,0,0,0,0,0,1
29150,Automattic_simplenote-electron_520,0,0,0,0,0,0,0,0,0,0,0,0,1
26838,Automattic_simplenote-electron_522,0,0,0,0,0,0,0,0,0,0,0,0,1
51650,Automattic_simplenote-electron_529,0,0,0,0,0,0,0,0,0,0,0,0,1
43442,Automattic_simplenote-electron_533,0,0,0,0,0,0,0,0,0,0,0,0,1
32391,Automattic_simplenote-electron_535,0,0,0,0,0,0,0,0,0,0,0,0,1
73103,Automattic_simplenote-electron_54,0,0,0,0,0,0,0,0,0,0,0,0,1
84974,Automattic_simplenote-electron_564,0,0,0,0,0,0,0,0,0,0,0,0,1
82305,Automattic_simplenote-electron_572,0,0,0,0,0,0,0,0,0,0,0,0,1
4812,Automattic_simplenote-electron_582,0,0,0,0,0,0,0,0,0,0,0,0,1
10426,Automattic_simplenote-electron_595,0,0,0,0,0,0,0,0,0,0,0,0,1
741,Automattic_simplenote-electron_597,0,0,0,0,0,0,0,0,0,0,0,0,1
78834,Automattic_simplenote-electron_598,0,0,0,0,0,0,0,0,0,0,0,0,1
13893,Automattic_simplenote-electron_630,0,0,0,0,0,0,0,0,0,0,0,0,1
31105,Automattic_simplenote-electron_643,0,0,0,0,0,0,0,0,0,0,0,0,1
30508,Automattic_simplenote-electron_656,0,0,0,0,0,0,0,0,0,0,0,0,1
31127,Automattic_simplenote-electron_657,0,0,0,0,0,0,0,0,0,0,0,0,1
25150,Automattic_simplenote-electron_669,0,0,0,0,0,0,0,0,0,0,0,0,1
34237,Automattic_simplenote-electron_733,0,0,0,0,0,0,0,0,0,0,0,0,1
33168,Automattic_simplenote-electron_737,0,0,0,0,0,0,0,0,0,0,0,0,1
10889,Automattic_simplenote-electron_740,0,0,0,0,0,0,0,0,0,0,0,0,1
11789,Automattic_simplenote-electron_744,0,0,0,0,0,0,0,0,0,0,0,0,1
78637,Automattic_simplenote-electron_765,0,0,0,0,0,0,0,0,0,0,0,0,1
67349,Automattic_simplenote-electron_777,0,0,0,0,0,0,0,0,0,0,0,0,1
5703,Automattic_simplenote-electron_782,0,0,0,0,0,0,0,0,0,0,0,0,1
16597,Automattic_simplenote-electron_786,0,0,0,0,0,0,0,0,0,0,0,0,1
5728,Automattic_simplenote-electron_796,0,0,0,0,0,0,0,0,0,0,0,0,1
89080,Automattic_simplenote-electron_798,0,0,0,0,0,0,0,0,0,0,0,0,1
83817,Automattic_simplenote-electron_799,0,0,0,0,0,0,0,0,0,0,0,0,1
3516,Automattic_simplenote-electron_838,0,0,0,0,0,0,0,0,0,0,0,0,1
78232,Automattic_simplenote-electron_86,0,0,0,0,0,0,0,0,0,0,0,0,1
56146,Automattic_simplenote-electron_909,0,0,0,0,0,0,0,0,0,0,0,0,1
38844,Automattic_simplenote-electron_929,0,0,0,0,0,0,0,0,0,0,0,0,1
72771,Automattic_simplenote-electron_97,0,0,0,0,0,0,0,0,0,0,0,0,1
5406,Automattic_simplenote-electron_970,0,0,0,0,0,0,0,0,0,0,0,0,1
88766,Automattic_simplenote-electron_983,0,0,0,0,0,0,0,0,0,0,0,0,1
77588,Automattic_simplenote-electron_985,0,0,0,0,0,0,0,0,0,0,0,0,1
2904,BoostIO_BoostNote.next_12,0,0,0,0,0,0,0,0,0,0,0,0,1
1676,BoostIO_BoostNote.next_208,0,0,0,0,0,0,0,0,0,0,0,0,1
20929,BoostIO_BoostNote.next_218,0,0,0,0,0,0,0,0,0,0,0,0,1
18233,BoostIO_BoostNote.next_219,0,0,0,0,0,0,0,0,0,0,0,0,1
68612,BoostIO_BoostNote.next_229,0,0,0,0,0,0,0,0,0,0,0,0,1
51911,BoostIO_BoostNote.next_249,0,0,0,0,0,0,0,0,0,0,0,0,1
63045,BoostIO_BoostNote.next_267,0,0,0,0,0,0,0,0,0,0,0,0,1
13959,BoostIO_BoostNote.next_29,0,0,0,0,0,0,0,0,0,0,0,0,1
71654,BoostIO_BoostNote.next_360,0,0,0,0,0,0,0,0,0,0,0,0,1
36669,BoostIO_BoostNote.next_63,0,0,0,0,0,0,0,0,0,0,0,0,1
55800,BoostIO_Boostnote_1001,0,0,0,0,0,0,0,0,0,0,0,0,1
33357,BoostIO_Boostnote_1008,0,0,0,0,0,0,0,0,0,0,0,0,1
55667,BoostIO_Boostnote_1029,0,0,0,0,0,0,0,0,0,0,0,0,1
16994,BoostIO_Boostnote_1044,0,0,0,0,0,0,0,0,0,0,0,0,1
79636,BoostIO_Boostnote_108,0,0,0,0,0,0,0,0,0,0,0,0,1
21798,BoostIO_Boostnote_1086,0,0,0,0,0,0,0,0,0,0,0,0,1
9689,BoostIO_Boostnote_111,0,0,0,0,0,0,0,0,0,0,0,0,1
70413,BoostIO_Boostnote_1115,0,0,0,0,0,0,0,0,0,0,0,0,1
59297,BoostIO_Boostnote_1158,0,0,0,0,0,0,0,0,0,0,0,0,1
64547,BoostIO_Boostnote_1167,0,0,0,0,0,0,0,0,0,0,0,0,1
36432,BoostIO_Boostnote_1192,0,0,0,0,0,0,0,0,0,0,0,0,1
62290,BoostIO_Boostnote_1204,0,0,0,0,0,0,0,0,0,0,0,0,1
34521,BoostIO_Boostnote_1232,0,0,0,0,0,0,0,0,0,0,0,0,1
62089,BoostIO_Boostnote_1238,0,0,0,0,0,0,0,0,0,0,0,0,1
12175,BoostIO_Boostnote_1251,0,0,0,0,0,0,0,0,0,0,0,0,1
67642,BoostIO_Boostnote_1262,0,0,0,0,0,0,0,0,0,0,0,0,1
4494,BoostIO_Boostnote_1281,0,0,0,0,0,0,0,0,0,0,0,0,1
20792,BoostIO_Boostnote_1333,0,0,0,0,0,0,0,0,0,0,0,0,1
26428,BoostIO_Boostnote_1341,0,0,0,0,0,0,0,0,0,0,0,0,1
40769,BoostIO_Boostnote_1351,0,0,0,0,0,0,0,0,0,0,0,0,1
35359,BoostIO_Boostnote_1352,0,0,0,0,0,0,0,0,0,0,0,0,1
59809,BoostIO_Boostnote_1400,0,0,0,0,0,0,0,0,0,0,0,0,1
51746,BoostIO_Boostnote_1404,0,0,0,0,0,0,0,0,0,0,0,0,1
48808,BoostIO_Boostnote_1406,0,0,0,0,0,0,0,0,0,0,0,0,1
35108,BoostIO_Boostnote_1408,0,0,0,0,0,0,0,0,0,0,0,0,1
32155,BoostIO_Boostnote_1424,0,0,0,0,0,0,0,0,0,0,0,0,1
18556,BoostIO_Boostnote_1440,0,0,0,0,0,0,0,0,0,0,0,0,1
51749,BoostIO_Boostnote_146,0,0,0,0,0,0,0,0,0,0,0,0,1
70972,BoostIO_Boostnote_1465,0,0,0,0,0,0,0,0,0,0,0,0,1
54422,BoostIO_Boostnote_147,0,0,0,0,0,0,0,0,0,0,0,0,1
71092,BoostIO_Boostnote_1471,0,0,0,0,0,0,0,0,0,0,0,0,1
51852,BoostIO_Boostnote_152,0,0,0,0,0,0,0,0,0,0,0,0,1
759,BoostIO_Boostnote_1525,0,0,0,0,0,0,0,0,0,0,0,0,1
67857,BoostIO_Boostnote_1538,0,0,0,0,0,0,0,0,0,0,0,0,1
45603,BoostIO_Boostnote_1573,0,0,0,0,0,0,0,0,0,0,0,0,1
37802,BoostIO_Boostnote_1582,0,0,0,0,0,0,0,0,0,0,0,0,1
29234,BoostIO_Boostnote_1586,0,0,0,0,0,0,0,0,0,0,0,0,1
36844,BoostIO_Boostnote_1623,0,0,0,0,0,0,0,0,0,0,0,0,1
25877,BoostIO_Boostnote_1631,0,0,0,0,0,0,0,0,0,0,0,0,1
26494,BoostIO_Boostnote_165,0,0,0,0,0,0,0,0,0,0,0,0,1
65548,BoostIO_Boostnote_169,0,0,0,0,0,0,0,0,0,0,0,0,1
5547,BoostIO_Boostnote_1726,0,0,0,0,0,0,0,0,0,0,0,0,1
43132,BoostIO_Boostnote_174,0,0,0,0,0,0,0,0,0,0,0,0,1
61182,BoostIO_Boostnote_1776,0,0,0,0,0,0,0,0,0,0,0,0,1
48654,BoostIO_Boostnote_178,0,0,0,0,0,0,0,0,0,0,0,0,1
33099,BoostIO_Boostnote_1785,0,0,0,0,0,0,0,0,0,0,0,0,1
22850,BoostIO_Boostnote_1793,0,0,0,0,0,0,0,0,0,0,0,0,1
30969,BoostIO_Boostnote_1801,0,0,0,0,0,0,0,0,0,0,0,0,1
25143,BoostIO_Boostnote_1803,0,0,0,0,0,0,0,0,0,0,0,0,1
53000,BoostIO_Boostnote_1821,0,0,0,0,0,0,0,0,0,0,0,0,1
47463,BoostIO_Boostnote_1822,0,0,0,0,0,0,0,0,0,0,0,0,1
47563,BoostIO_Boostnote_1823,0,0,0,0,0,0,0,0,0,0,0,0,1
63860,BoostIO_Boostnote_1833,0,0,0,0,0,0,0,0,0,0,0,0,1
75318,BoostIO_Boostnote_1856,0,0,0,0,0,0,0,0,0,0,0,0,1
87082,BoostIO_Boostnote_1892,0,0,0,0,0,0,0,0,0,0,0,0,1
69250,BoostIO_Boostnote_1896,0,0,0,0,0,0,0,0,0,0,0,0,1
6149,BoostIO_Boostnote_1917,0,0,0,0,0,0,0,0,0,0,0,0,1
46514,BoostIO_Boostnote_192,0,0,0,0,0,0,0,0,0,0,0,0,1
78515,BoostIO_Boostnote_1927,0,0,0,0,0,0,0,0,0,0,0,0,1
84103,BoostIO_Boostnote_1930,0,0,0,0,0,0,0,0,0,0,0,0,1
61751,BoostIO_Boostnote_1947,0,0,0,0,0,0,0,0,0,0,0,0,1
33068,BoostIO_Boostnote_1975,0,0,0,0,0,0,0,0,0,0,0,0,1
21638,BoostIO_Boostnote_2014,0,0,0,0,0,0,0,0,0,0,0,0,1
17520,BoostIO_Boostnote_2015,0,0,0,0,0,0,0,0,0,0,0,0,1
71669,BoostIO_Boostnote_2018,0,0,0,0,0,0,0,0,0,0,0,0,1
82872,BoostIO_Boostnote_2036,0,0,0,0,0,0,0,0,0,0,0,0,1
49396,BoostIO_Boostnote_2053,0,0,0,0,0,0,0,0,0,0,0,0,1
43933,BoostIO_Boostnote_2063,0,0,0,0,0,0,0,0,0,0,0,0,1
65778,BoostIO_Boostnote_2081,0,0,0,0,0,0,0,0,0,0,0,0,1
51543,BoostIO_Boostnote_2086,0,0,0,0,0,0,0,0,0,0,0,0,1
23601,BoostIO_Boostnote_2098,0,0,0,0,0,0,0,0,0,0,0,0,1
31977,BoostIO_Boostnote_2111,0,0,0,0,0,0,0,0,0,0,0,0,1
24129,BoostIO_Boostnote_2113,0,0,0,0,0,0,0,0,0,0,0,0,1
40679,BoostIO_Boostnote_2116,0,0,0,0,0,0,0,0,0,0,0,0,1
48630,BoostIO_Boostnote_2133,0,0,0,0,0,0,0,0,0,0,0,0,1
70818,BoostIO_Boostnote_2150,0,0,0,0,0,0,0,0,0,0,0,0,1
87703,BoostIO_Boostnote_2155,0,0,0,0,0,0,0,0,0,0,0,0,1
82225,BoostIO_Boostnote_2156,0,0,0,0,0,0,0,0,0,0,0,0,1
1697,BoostIO_Boostnote_2170,0,0,0,0,0,0,0,0,0,0,0,0,1
18380,BoostIO_Boostnote_2175,0,0,0,0,0,0,0,0,0,0,0,0,1
79872,BoostIO_Boostnote_2194,0,0,0,0,0,0,0,0,0,0,0,0,1
312,BoostIO_Boostnote_2206,0,0,0,0,0,0,0,0,0,0,0,0,1
5377,BoostIO_Boostnote_2213,0,0,0,0,0,0,0,0,0,0,0,0,1
61428,BoostIO_Boostnote_2255,0,0,0,0,0,0,0,0,0,0,0,0,1
50280,BoostIO_Boostnote_226,0,0,0,0,0,0,0,0,0,0,0,0,1
39111,BoostIO_Boostnote_2262,0,0,0,0,0,0,0,0,0,0,0,0,1
27711,BoostIO_Boostnote_2264,0,0,0,0,0,0,0,0,0,0,0,0,1
22644,BoostIO_Boostnote_2271,0,0,0,0,0,0,0,0,0,0,0,0,1
28461,BoostIO_Boostnote_2299,0,0,0,0,0,0,0,0,0,0,0,0,1
47083,BoostIO_Boostnote_2324,0,0,0,0,0,0,0,0,0,0,0,0,1
64778,BoostIO_Boostnote_2334,0,0,0,0,0,0,0,0,0,0,0,0,1
9036,BoostIO_Boostnote_2358,0,0,0,0,0,0,0,0,0,0,0,0,1
7906,BoostIO_Boostnote_2359,0,0,0,0,0,0,0,0,0,0,0,0,1
3278,BoostIO_Boostnote_2367,0,0,0,0,0,0,0,0,0,0,0,0,1
81425,BoostIO_Boostnote_2368,0,0,0,0,0,0,0,0,0,0,0,0,1
86758,BoostIO_Boostnote_2380,0,0,0,0,0,0,0,0,0,0,0,0,1
80376,BoostIO_Boostnote_2427,0,0,0,0,0,0,0,0,0,0,0,0,1
64858,BoostIO_Boostnote_2446,0,0,0,0,0,0,0,0,0,0,0,0,1
58968,BoostIO_Boostnote_2479,0,0,0,0,0,0,0,0,0,0,0,0,1
25460,BoostIO_Boostnote_2489,0,0,0,0,0,0,0,0,0,0,0,0,1
63913,BoostIO_Boostnote_2490,0,0,0,0,0,0,0,0,0,0,0,0,1
33377,BoostIO_Boostnote_2501,0,0,0,0,0,0,0,0,0,0,0,0,1
22616,BoostIO_Boostnote_2517,0,0,0,0,0,0,0,0,0,0,0,0,1
61434,BoostIO_Boostnote_2533,0,0,0,0,0,0,0,0,0,0,0,0,1
72505,BoostIO_Boostnote_2568,0,0,0,0,0,0,0,0,0,0,0,0,1
5398,BoostIO_Boostnote_258,0,0,0,0,0,0,0,0,0,0,0,0,1
17067,BoostIO_Boostnote_260,0,0,0,0,0,0,0,0,0,0,0,0,1
79566,BoostIO_Boostnote_2625,0,0,0,0,0,0,0,0,0,0,0,0,1
62821,BoostIO_Boostnote_2645,0,0,0,0,0,0,0,0,0,0,0,0,1
59899,BoostIO_Boostnote_2647,0,0,0,0,0,0,0,0,0,0,0,0,1
43239,BoostIO_Boostnote_2671,0,0,0,0,0,0,0,0,0,0,0,0,1
26995,BoostIO_Boostnote_2700,0,0,0,0,0,0,0,0,0,0,0,0,1
38382,BoostIO_Boostnote_2706,0,0,0,0,0,0,0,0,0,0,0,0,1
23331,BoostIO_Boostnote_2715,0,0,0,0,0,0,0,0,0,0,0,0,1
62447,BoostIO_Boostnote_2719,0,0,0,0,0,0,0,0,0,0,0,0,1
49409,BoostIO_Boostnote_2735,0,0,0,0,0,0,0,0,0,0,0,0,1
71528,BoostIO_Boostnote_2742,0,0,0,0,0,0,0,0,0,0,0,0,1
68303,BoostIO_Boostnote_2780,0,0,0,0,0,0,0,0,0,0,0,0,1
81736,BoostIO_Boostnote_2817,0,0,0,0,0,0,0,0,0,0,0,0,1
1771,BoostIO_Boostnote_2825,0,0,0,0,0,0,0,0,0,0,0,0,1
3781,BoostIO_Boostnote_2830,0,0,0,0,0,0,0,0,0,0,0,0,1
68927,BoostIO_Boostnote_2838,0,0,0,0,0,0,0,0,0,0,0,0,1
41105,BoostIO_Boostnote_2843,0,0,0,0,0,0,0,0,0,0,0,0,1
29893,BoostIO_Boostnote_2845,0,0,0,0,0,0,0,0,0,0,0,0,1
35590,BoostIO_Boostnote_2854,0,0,0,0,0,0,0,0,0,0,0,0,1
72096,BoostIO_Boostnote_286,0,0,0,0,0,0,0,0,0,0,0,0,1
57934,BoostIO_Boostnote_2861,0,0,0,0,0,0,0,0,0,0,0,0,1
23905,BoostIO_Boostnote_2891,0,0,0,0,0,0,0,0,0,0,0,0,1
68386,BoostIO_Boostnote_29,0,0,0,0,0,0,0,0,0,0,0,0,1
51404,BoostIO_Boostnote_2904,0,0,0,0,0,0,0,0,0,0,0,0,1
49115,BoostIO_Boostnote_2906,0,0,0,0,0,0,0,0,0,0,0,0,1
54678,BoostIO_Boostnote_2911,0,0,0,0,0,0,0,0,0,0,0,0,1
60259,BoostIO_Boostnote_2928,0,0,0,0,0,0,0,0,0,0,0,0,1
1394,BoostIO_Boostnote_2979,0,0,0,0,0,0,0,0,0,0,0,0,1
53653,BoostIO_Boostnote_3004,0,0,0,0,0,0,0,0,0,0,0,0,1
31339,BoostIO_Boostnote_3025,0,0,0,0,0,0,0,0,0,0,0,0,1
30224,BoostIO_Boostnote_3030,0,0,0,0,0,0,0,0,0,0,0,0,1
14549,BoostIO_Boostnote_3057,0,0,0,0,0,0,0,0,0,0,0,0,1
8250,BoostIO_Boostnote_3084,0,0,0,0,0,0,0,0,0,0,0,0,1
80586,BoostIO_Boostnote_3088,0,0,0,0,0,0,0,0,0,0,0,0,1
66986,BoostIO_Boostnote_3111,0,0,0,0,0,0,0,0,0,0,0,0,1
88999,BoostIO_Boostnote_3115,0,0,0,0,0,0,0,0,0,0,0,0,1
5567,BoostIO_Boostnote_3131,0,0,0,0,0,0,0,0,0,0,0,0,1
33769,BoostIO_Boostnote_3141,0,0,0,0,0,0,0,0,0,0,0,0,1
28102,BoostIO_Boostnote_3144,0,0,0,0,0,0,0,0,0,0,0,0,1
56077,BoostIO_Boostnote_3160,0,0,0,0,0,0,0,0,0,0,0,0,1
55852,BoostIO_Boostnote_3164,0,0,0,0,0,0,0,0,0,0,0,0,1
50402,BoostIO_Boostnote_3171,0,0,0,0,0,0,0,0,0,0,0,0,1
38566,BoostIO_Boostnote_3183,0,0,0,0,0,0,0,0,0,0,0,0,1
28484,BoostIO_Boostnote_3187,0,0,0,0,0,0,0,0,0,0,0,0,1
61744,BoostIO_Boostnote_3188,0,0,0,0,0,0,0,0,0,0,0,0,1
66569,BoostIO_Boostnote_3189,0,0,0,0,0,0,0,0,0,0,0,0,1
34288,BoostIO_Boostnote_3196,0,0,0,0,0,0,0,0,0,0,0,0,1
86810,BoostIO_Boostnote_320,0,0,0,0,0,0,0,0,0,0,0,0,1
65435,BoostIO_Boostnote_3228,0,0,0,0,0,0,0,0,0,0,0,0,1
1476,BoostIO_Boostnote_3246,0,0,0,0,0,0,0,0,0,0,0,0,1
74246,BoostIO_Boostnote_3258,0,0,0,0,0,0,0,0,0,0,0,0,1
12704,BoostIO_Boostnote_3268,0,0,0,0,0,0,0,0,0,0,0,0,1
68468,BoostIO_Boostnote_3273,0,0,0,0,0,0,0,0,0,0,0,0,1
79683,BoostIO_Boostnote_3275,0,0,0,0,0,0,0,0,0,0,0,0,1
70603,BoostIO_Boostnote_3299,0,0,0,0,0,0,0,0,0,0,0,0,1
6454,BoostIO_Boostnote_3331,0,0,0,0,0,0,0,0,0,0,0,0,1
779,BoostIO_Boostnote_3332,0,0,0,0,0,0,0,0,0,0,0,0,1
62346,BoostIO_Boostnote_3375,0,0,0,0,0,0,0,0,0,0,0,0,1
