,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
5881,25965870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6257,25986653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8966,25989098,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9415,26004520,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8492,26005204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8522,26015995,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7257,26017843,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2982,26022148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10773,26097831,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3731,26132365,0,1,0,0,0,0,0,0,0,0,0,0,0,0
993,26152395,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270,26162282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,26163539,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10616,26173143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6285,26180656,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8384,26181299,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6036,26189102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7531,26192726,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6818,26204935,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10180,26215684,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2716,26219760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2929,26222133,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7661,26237687,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1158,26260177,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3456,26287822,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3543,26298862,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5203,26299548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,26311577,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10230,26317050,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8673,26321135,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5536,26323620,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5930,26329287,0,1,0,0,0,0,0,0,0,0,0,0,0,0
