,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12
166,22442275,0,0,0,0,0,0,0,1,0,0,0,0
167,22448789,0,0,0,0,0,0,0,0,0,0,0,1
168,22448850,0,0,0,0,0,0,1,0,0,0,0,0
169,22475590,0,0,0,0,0,0,0,1,0,0,0,0
170,22511256,0,0,0,0,0,1,0,0,0,0,0,0
171,22512267,0,0,0,0,0,0,0,1,0,0,0,0
172,22520693,0,0,0,0,0,0,0,0,0,0,0,0
173,22522817,0,0,0,0,0,0,0,0,0,1,0,0
174,22580821,0,0,0,0,0,0,0,0,0,0,0,0
175,22597669,0,0,0,0,0,0,0,0,1,0,0,0
176,22694561,0,0,0,0,0,0,1,0,0,0,0,0
177,22695072,0,0,1,0,0,0,0,0,0,0,0,0
178,22703867,0,0,0,0,0,0,0,0,0,0,0,0
179,22712500,0,1,0,0,0,0,0,0,0,0,0,0
180,22724972,0,0,0,0,0,0,0,0,0,0,0,0
181,22756095,0,0,0,0,0,0,1,0,0,0,0,0
182,22760208,0,0,0,0,1,0,0,0,0,0,0,0
183,22766974,0,0,0,0,0,0,0,0,0,0,0,1
184,22787613,0,0,0,0,0,0,0,0,0,0,0,1
185,22842907,0,0,0,0,0,0,1,0,0,0,0,0
186,22860342,0,0,0,0,0,0,0,0,0,0,0,0
187,22873923,0,0,0,0,0,0,1,0,0,0,0,0
188,22887754,0,1,0,0,0,0,0,0,0,0,0,0
189,22899012,0,1,0,0,0,0,0,0,0,0,0,0
190,22900358,0,0,0,0,1,0,0,0,0,0,0,0
191,22916627,0,0,0,0,0,0,0,0,0,0,0,0
192,22930115,0,1,0,0,0,0,0,0,0,0,0,0
193,23056641,0,0,0,1,0,0,0,0,0,0,0,0
194,23119750,0,0,0,0,0,0,1,0,0,0,0,0
195,23143190,0,0,0,0,1,0,0,0,0,0,0,0
196,23155065,0,0,0,0,0,0,1,0,0,0,0,0
197,23158277,0,0,0,0,0,0,0,0,0,0,0,0
198,23236041,0,0,0,0,1,0,0,0,0,0,0,0
199,23273129,0,0,0,0,0,0,0,0,0,0,0,0
200,23279203,0,0,0,0,0,0,0,0,0,0,0,1
201,23290362,0,1,0,0,0,0,0,0,0,0,0,0
202,23328328,0,0,0,0,0,0,0,0,1,0,0,0
203,23360298,0,0,0,0,0,0,0,0,0,0,0,0
204,23361923,0,0,0,0,0,0,0,0,1,0,0,0
205,23384524,0,0,0,0,0,0,0,1,0,0,0,0
206,23407592,0,0,0,0,0,0,0,0,1,0,0,0
207,23410169,0,0,0,0,0,0,1,0,0,0,0,0
208,23437878,0,1,0,0,0,0,0,0,0,0,0,0
209,23458776,0,0,0,0,0,0,0,0,0,0,0,0
210,23458892,0,1,0,0,0,0,0,0,0,0,0,0
211,23462345,0,0,0,0,0,0,0,0,0,0,0,1
212,23491908,0,0,0,0,0,0,0,0,1,0,0,0
213,23509356,0,0,0,0,0,0,0,0,0,0,0,0
214,23517187,0,0,0,0,0,1,0,0,0,0,0,0
215,23519407,0,0,0,0,0,0,0,0,0,0,0,0
216,23526554,0,0,0,0,0,0,0,0,0,0,1,0
217,23557423,0,0,0,0,0,0,0,0,0,0,0,0
218,23559413,0,0,0,0,0,0,0,0,0,1,0,0
219,23570215,0,0,0,0,0,0,0,0,0,0,0,0
220,23597367,0,0,0,0,0,0,0,0,0,0,0,0
221,23615844,0,0,0,0,0,0,0,0,1,0,0,0
222,23659374,0,0,0,0,1,0,0,0,0,0,0,0
223,23669613,0,0,0,0,0,0,1,0,0,0,0,0
224,23709930,0,0,0,0,1,0,0,0,0,0,0,0
225,23717636,0,0,0,0,0,0,0,0,0,0,0,1
226,23722495,0,0,0,0,0,0,1,0,0,0,0,0
227,23731517,0,0,0,0,0,0,0,0,0,0,1,0
228,23761564,0,0,0,1,0,0,0,0,0,0,0,0
229,23767663,0,1,0,0,0,0,0,0,0,0,0,0
230,23815026,0,0,0,0,0,0,0,0,0,0,0,0
231,23819417,0,0,0,0,0,0,0,0,0,0,0,0
232,23849563,0,0,0,0,0,0,0,0,1,0,0,0
233,23873412,0,0,0,0,1,0,0,0,0,0,0,0
234,23880451,1,0,0,0,0,0,0,0,0,0,0,0
235,23897652,0,0,0,0,1,0,0,0,0,0,0,0
236,23902290,0,0,0,0,0,0,1,0,0,0,0,0
237,23902598,1,0,0,0,0,0,0,0,0,0,0,0
238,23917275,0,1,0,0,0,0,0,0,0,0,0,0
239,23936567,0,0,0,0,0,0,0,0,1,0,0,0
240,23966094,0,0,0,0,1,0,0,0,0,0,0,0
241,23966504,0,0,0,0,0,0,0,0,0,0,1,0
242,23976059,0,0,0,0,0,0,0,0,0,0,0,0
243,23999686,0,0,0,0,1,0,0,0,0,0,0,0
244,24004993,0,0,0,0,0,0,0,0,0,0,0,0
245,24012929,0,0,0,0,0,0,0,0,1,0,0,0
246,24014318,0,0,0,0,0,0,0,0,0,0,0,0
247,24019665,0,0,0,0,0,0,0,0,0,1,0,0
248,24065228,0,0,0,0,0,0,0,0,1,0,0,0
249,24104658,0,1,0,0,0,0,0,0,0,0,0,0
250,24142099,0,0,0,0,0,0,0,1,0,0,0,0
251,24192872,0,0,0,0,0,0,0,0,0,0,0,0
252,24198583,0,0,0,0,0,0,1,0,0,0,0,0
253,24203749,0,0,0,0,0,0,1,0,0,0,0,0
254,24224155,0,1,0,0,0,0,0,0,0,0,0,0
255,24232534,0,0,0,0,0,0,0,1,0,0,0,0
256,24244261,0,0,0,0,0,0,0,1,0,0,0,0
257,24253357,0,0,0,0,0,0,0,0,0,1,0,0
258,24283078,0,0,0,0,1,0,0,0,0,0,0,0
259,24311122,0,0,0,0,0,0,0,0,0,0,0,0
260,24314431,0,0,0,0,1,0,0,0,0,0,0,0
261,24328117,0,0,0,0,0,0,0,0,1,0,0,0
262,24333782,0,0,0,0,1,0,0,0,0,0,0,0
263,24406670,0,0,0,0,0,0,0,0,0,0,1,0
264,24427113,0,0,0,0,0,0,1,0,0,0,0,0
265,24455600,0,1,0,0,0,0,0,0,0,0,0,0
266,24486599,0,0,0,0,0,1,0,0,0,0,0,0
267,24492100,0,0,0,0,0,0,0,1,0,0,0,0
268,24531671,0,1,0,0,0,0,0,0,0,0,0,0
269,24534601,0,0,0,0,0,0,0,0,0,0,1,0
270,24536991,0,0,0,0,0,0,1,0,0,0,0,0
271,24583204,0,0,0,0,0,0,0,0,0,0,0,0
272,24586590,0,0,0,0,1,0,0,0,0,0,0,0
273,24587561,0,0,0,0,1,0,0,0,0,0,0,0
274,24621546,0,0,0,0,0,0,0,0,0,0,0,0
275,24638464,0,0,0,1,0,0,0,0,0,0,0,0
276,24670995,0,0,0,0,0,0,1,0,0,0,0,0
277,24673216,0,0,0,0,1,0,0,0,0,0,0,0
278,24718780,0,1,0,0,0,0,0,0,0,0,0,0
279,24743938,0,0,0,1,0,0,0,0,0,0,0,0
280,24782130,0,0,0,0,0,0,0,0,0,0,0,0
281,24785913,0,0,0,0,0,0,1,0,0,0,0,0
282,24828131,0,0,0,0,0,0,1,0,0,0,0,0
283,24846015,0,0,0,0,0,0,0,0,0,1,0,0
284,24849257,0,0,0,0,0,0,0,0,0,0,0,0
285,24859069,0,1,0,0,0,0,0,0,0,0,0,0
286,24883281,0,0,0,0,1,0,0,0,0,0,0,0
287,24891647,0,0,0,0,0,0,0,1,0,0,0,0
288,24892606,0,0,0,0,0,0,0,0,0,0,0,0
289,24898467,0,0,0,0,0,0,0,0,0,0,0,0
290,24913133,0,0,0,0,0,0,0,0,0,0,0,0
291,24934596,0,0,0,0,0,0,0,0,0,0,0,0
292,24975889,0,0,0,0,0,0,0,0,0,0,0,0
293,24977514,0,0,0,0,0,0,0,0,0,0,0,0
294,24988352,0,0,0,0,0,0,0,0,0,1,0,0
295,25006570,0,0,0,0,0,0,0,0,0,0,0,0
296,25040913,0,0,0,0,1,0,0,0,0,0,0,0
297,25045056,0,0,0,0,0,0,0,0,0,0,0,0
298,25090479,0,0,0,1,0,0,0,0,0,0,0,0
299,25127541,0,0,0,0,0,0,0,0,0,0,0,0
300,25135963,0,0,0,0,0,0,0,0,0,0,0,0
301,25143532,0,0,0,0,0,0,0,0,0,0,0,0
302,25162767,0,0,0,0,0,0,1,0,0,0,0,0
303,25224031,0,0,0,0,0,0,0,0,0,0,0,1
304,25227048,0,1,0,0,0,0,0,0,0,0,0,0
305,25253911,0,1,0,0,0,0,0,0,0,0,0,0
306,25279709,0,0,0,0,0,0,0,0,0,0,1,0
307,25287151,0,0,0,0,0,0,0,0,0,0,0,0
308,25319300,0,0,0,1,0,0,0,0,0,0,0,0
309,25320650,0,0,0,0,1,0,0,0,0,0,0,0
310,25336641,0,0,0,0,0,0,0,1,0,0,0,0
311,25344215,0,0,0,0,0,0,0,0,0,0,0,0
312,25385431,0,0,0,0,0,0,0,0,0,0,0,0
313,25385983,0,0,0,0,0,0,1,0,0,0,0,0
314,25390339,0,0,0,0,0,0,0,0,1,0,0,0
315,25390458,0,0,0,0,0,0,0,0,0,0,0,0
316,25391967,0,0,0,0,0,0,0,0,0,0,0,0
317,25393493,0,0,0,0,1,0,0,0,0,0,0,0
318,25394151,0,0,0,0,0,0,0,0,0,0,1,0
319,25402492,0,0,0,0,0,0,0,0,0,0,0,0
320,25416161,0,0,0,0,0,0,0,0,0,0,0,0
321,25441168,0,0,0,0,1,0,0,0,0,0,0,0
322,25446820,0,0,0,0,0,1,0,0,0,0,0,0
323,25463360,0,1,0,0,0,0,0,0,0,0,0,0
324,25473715,0,0,0,0,0,0,0,0,0,0,0,0
325,25487685,0,1,0,0,0,0,0,0,0,0,0,0
326,25487953,0,0,0,0,0,0,0,0,1,0,0,0
327,25490273,0,0,0,0,0,0,0,0,0,0,0,0
328,25501866,0,0,0,0,0,0,0,0,0,0,0,0
329,25577658,0,1,0,0,0,0,0,0,0,0,0,0
330,25588361,0,0,0,1,0,0,0,0,0,0,0,0
331,25599624,0,0,0,0,0,0,0,0,0,0,0,0
332,25609853,0,1,0,0,0,0,0,0,0,0,0,0
333,25610561,0,1,0,0,0,0,0,0,0,0,0,0
334,25610725,0,0,0,0,0,0,0,0,0,0,0,0
335,25619583,0,0,0,0,0,0,0,0,0,0,0,0
336,25622310,0,0,0,0,0,0,0,0,0,0,0,0
337,25641569,0,0,0,0,1,0,0,0,0,0,0,0
338,25642385,0,0,0,0,0,0,0,0,0,0,0,0
339,25672771,0,0,0,1,0,0,0,0,0,0,0,0
340,25678073,0,1,0,0,0,0,0,0,0,0,0,0
341,25697093,0,0,0,1,0,0,0,0,0,0,0,0
342,25710977,0,1,0,0,0,0,0,0,0,0,0,0
343,25735127,0,0,0,0,0,0,0,0,1,0,0,0
344,25747285,0,0,0,0,0,0,0,0,0,0,0,0
345,25751569,0,0,0,0,0,0,1,0,0,0,0,0
346,25754602,0,0,0,0,0,0,1,0,0,0,0,0
347,25758043,0,0,0,0,1,0,0,0,0,0,0,0
348,25759739,0,0,0,0,1,0,0,0,0,0,0,0
349,25764696,0,0,0,0,0,0,0,0,0,1,0,0
350,25788885,0,0,0,0,0,0,0,0,1,0,0,0
351,25810744,0,0,0,0,1,0,0,0,0,0,0,0
352,25833825,0,0,0,0,0,0,0,0,0,0,0,0
353,25836278,0,0,0,0,0,0,0,0,0,0,0,1
354,25878605,0,0,0,0,0,0,0,0,0,0,0,0
355,25915486,0,0,0,0,0,0,1,0,0,0,0,0
356,25918390,0,0,1,0,0,0,0,0,0,0,0,0
357,25954491,0,0,0,0,0,0,1,0,0,0,0,0
358,25965870,0,0,0,0,0,0,0,0,1,0,0,0
359,25986653,0,0,0,0,0,0,0,0,0,0,0,0
360,25989098,0,0,0,0,0,0,0,0,0,1,0,0
361,26004520,0,0,0,0,1,0,0,0,0,0,0,0
362,26005204,0,0,0,0,0,0,1,0,0,0,0,0
363,26015995,0,0,0,0,0,0,0,0,1,0,0,0
364,26017843,0,1,0,0,0,0,0,0,0,0,0,0
365,26022148,0,0,0,0,0,0,0,0,0,0,0,0
366,26097831,0,0,0,0,0,0,0,0,0,0,0,1
367,26132365,0,0,0,0,0,0,0,0,1,0,0,0
368,26152395,1,0,0,0,0,0,0,0,0,0,0,0
369,26162282,0,0,0,0,0,0,1,0,0,0,0,0
370,26163539,0,0,0,0,0,0,1,0,0,0,0,0
371,26173143,0,1,0,0,0,0,0,0,0,0,0,0
372,26180656,0,0,0,0,0,0,0,0,0,0,0,0
373,26181299,0,0,0,0,1,0,0,0,0,0,0,0
374,26189102,0,0,0,0,0,0,0,0,0,0,0,0
375,26192726,0,0,0,0,0,0,0,0,0,0,0,0
376,26204935,0,0,0,0,1,0,0,0,0,0,0,0
377,26215684,0,0,0,0,0,0,1,0,0,0,0,0
378,26219760,0,0,0,0,0,0,1,0,0,0,0,0
379,26222133,0,0,0,0,0,0,1,0,0,0,0,0
380,26237687,0,0,0,0,0,0,0,0,0,0,0,0
381,26260177,0,0,0,0,0,0,0,0,0,0,0,0
382,26287822,0,0,0,0,0,0,0,0,0,0,0,1
383,26298862,0,0,0,0,0,0,0,0,0,0,0,0
384,26299548,0,0,0,0,0,0,1,0,0,0,0,0
385,26311577,0,0,0,0,0,0,0,0,0,0,0,0
386,26317050,0,0,0,0,0,0,0,0,0,0,0,0
387,26321135,0,1,0,0,0,0,0,0,0,0,0,0
388,26323620,0,0,0,0,0,0,0,1,0,0,0,0
389,26329287,0,0,0,0,0,0,0,0,1,0,0,0
390,26330918,0,0,0,0,0,1,0,0,0,0,0,0
391,26336689,0,0,0,0,0,0,0,0,0,0,0,1
392,26342038,0,0,0,0,0,0,1,0,0,0,0,0
393,26342973,0,0,0,0,0,0,0,0,0,0,0,1
394,26344244,0,0,0,0,0,0,0,0,0,0,0,0
395,26351852,0,0,0,0,0,0,0,0,0,0,0,0
396,26367170,0,0,0,0,0,0,0,0,1,0,0,0
397,26373592,0,0,0,0,0,0,0,0,1,0,0,0
398,26396168,0,0,0,0,0,0,0,0,1,0,0,0
399,26404785,0,0,0,0,0,0,0,0,1,0,0,0
400,26404989,0,1,0,0,0,0,0,0,0,0,0,0
401,26422639,0,0,0,1,0,0,0,0,0,0,0,0
402,26445797,0,0,0,0,0,0,0,1,0,0,0,0
403,26457918,0,0,1,0,0,0,0,0,0,0,0,0
404,26491196,0,0,1,0,0,0,0,0,0,0,0,0
405,26509122,0,0,0,0,0,0,0,0,0,0,0,0
406,26548831,0,0,0,0,1,0,0,0,0,0,0,0
407,26587863,0,0,0,0,0,0,0,0,1,0,0,0
408,26594907,0,0,0,0,1,0,0,0,0,0,0,0
409,26595707,0,0,0,0,0,0,1,0,0,0,0,0
410,26599550,0,0,0,1,0,0,0,0,0,0,0,0
411,26648000,0,0,0,0,0,1,0,0,0,0,0,0
412,26650754,0,0,0,0,0,0,0,0,1,0,0,0
413,26680617,0,0,0,0,1,0,0,0,0,0,0,0
414,26708368,0,0,0,0,0,0,0,0,0,0,0,1
415,26710407,0,0,0,0,0,0,1,0,0,0,0,0
416,26715227,0,0,0,0,0,0,0,0,1,0,0,0
417,26715841,0,0,0,1,0,0,0,0,0,0,0,0
418,26742714,0,0,0,0,0,0,0,0,0,0,0,0
419,26750996,0,0,0,0,0,0,1,0,0,0,0,0
420,26765271,0,0,0,0,0,0,0,0,0,0,0,0
421,26786127,0,0,0,0,0,0,0,0,0,1,0,0
422,26795710,0,1,0,0,0,0,0,0,0,0,0,0
423,26800822,0,1,0,0,0,0,0,0,0,0,0,0
424,26804078,0,0,0,0,0,0,0,0,0,0,0,0
425,26804959,0,0,0,0,0,0,0,0,0,0,0,0
426,26865007,0,0,0,0,0,0,0,0,1,0,0,0
427,26889643,0,0,0,0,1,0,0,0,0,0,0,0
428,26894054,0,0,0,0,0,0,0,0,0,0,0,0
429,26909737,0,0,0,0,0,0,1,0,0,0,0,0
430,26920834,0,0,0,0,0,0,0,0,0,0,0,1
431,26924209,0,0,0,0,0,0,1,0,0,0,0,0
432,26936078,0,0,0,0,1,0,0,0,0,0,0,0
433,26946858,0,0,0,0,0,0,0,0,1,0,0,0
434,26954116,0,0,0,0,0,0,0,1,0,0,0,0
435,26981110,0,0,0,0,0,0,0,1,0,0,0,0
436,26986874,0,0,0,0,0,0,0,0,0,0,0,1
437,26991206,0,0,0,0,0,0,0,0,0,1,0,0
438,26992562,0,0,0,0,0,0,0,0,0,0,1,0
439,26994403,1,0,0,0,0,0,0,0,0,0,0,0
440,27040746,0,0,1,0,0,0,0,0,0,0,0,0
441,27049792,0,0,0,0,0,0,0,0,1,0,0,0
442,27084628,0,0,0,0,0,0,0,0,0,1,0,0
443,27085591,0,0,0,0,1,0,0,0,0,0,0,0
444,27099053,0,0,0,0,0,0,0,0,0,0,0,0
445,27105383,0,0,0,0,0,0,0,0,1,0,0,0
446,27112929,0,0,0,0,0,0,0,0,0,0,0,0
447,27120815,0,0,0,0,0,0,0,0,1,0,0,0
448,27136144,0,0,0,0,0,0,0,0,0,0,0,0
449,27144245,0,0,0,0,1,0,0,0,0,0,0,0
450,27152141,0,0,0,0,0,0,0,0,0,0,0,0
451,27154941,0,0,0,0,0,0,0,0,0,0,0,1
452,27164768,0,1,0,0,0,0,0,0,0,0,0,0
453,27173936,0,0,0,0,0,0,0,0,0,0,0,1
454,27183678,0,0,0,0,0,0,0,0,0,0,0,1
455,27184273,0,0,1,0,0,0,0,0,0,0,0,0
456,27189188,0,0,0,0,0,0,0,0,0,0,0,0
457,27192782,0,0,0,0,0,0,1,0,0,0,0,0
458,27194464,0,0,0,1,0,0,0,0,0,0,0,0
459,27195364,0,0,0,0,0,0,0,0,1,0,0,0
